Category,Prop._SNPs,Prop._h2,Prop._h2_std_error,Enrichment,Enrichment_std_error,Enrichment_p,Coefficient,Coefficient_std_error,Coefficient_z-score,cluster,gwas,logPVal_enrichment
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00129428751038201,0.00281599765128109,0.682964826157501,1.48593518127938,0.831363527860404,-6.87763595910444e-09,1.10645802906126e-08,-0.621590315986911,HIPPOC-sex_homogeneous_changing,CKDGen_Chronic_Kidney_Disease,-0.0802090320265922
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00362274393310465,0.00257260309069863,2.43909561797178,1.73206415942466,0.404482934623379,5.52120065493526e-09,1.31208410099506e-08,0.420796247035392,CORTEX-sex_homogeneous_changing,CKDGen_Chronic_Kidney_Disease,-0.393099796808796
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0320855220751333,0.0126827147321108,1.33939467292162,0.529433820979931,0.520017891081123,-2.11401738643716e-09,4.40525977205169e-09,-0.479884841263875,SKM-GN-sex_homogeneous_changing,CKDGen_Chronic_Kidney_Disease,-0.283981714318772
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0582457473538684,0.0132573282030046,1.5413224236368,0.350820757997304,0.118100457869679,7.68509006498688e-10,2.88435586683599e-09,0.266440426209166,SKM-VL-sex_homogeneous_changing,CKDGen_Chronic_Kidney_Disease,-0.927748418644829
HEART-sex_homogeneous_changing,0.0355732836517194,0.034049621750818,0.014565886589999,0.957168365006199,0.40946140178136,0.916442669849567,-4.99979309552257e-09,3.29245218341944e-09,-1.51856209809248,HEART-sex_homogeneous_changing,CKDGen_Chronic_Kidney_Disease,-0.0378946981286539
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0142007437194261,0.0087806161575984,1.42635749936394,0.881946604549581,0.627293024093669,-1.89097843112379e-09,6.7321266739301e-09,-0.280888718040101,KIDNEY-sex_homogeneous_changing,CKDGen_Chronic_Kidney_Disease,-0.202529542072854
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0255745631066416,0.0145782065512152,0.729336974105394,0.415742197026448,0.512004158680192,-6.75636404705244e-09,3.34813607936761e-09,-2.01794786319694,ADRNL-sex_homogeneous_changing,CKDGen_Chronic_Kidney_Disease,-0.290726511515333
COLON-sex_homogeneous_changing,0.0318228384782221,0.0659274221193854,0.017545239843698,2.0717014971654,0.551341133686268,0.0525581487256461,3.0601191147232e-09,3.96367038911154e-09,0.772041772981312,COLON-sex_homogeneous_changing,CKDGen_Chronic_Kidney_Disease,-1.27935994048777
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0828560966713643,0.0223701231372574,2.86806667543898,0.774342592433614,0.0199257597730118,9.98702040977682e-09,6.38483461587727e-09,1.56417840251366,SPLEEN-sex_homogeneous_changing,CKDGen_Chronic_Kidney_Disease,-1.70058510988489
BAT-sex_homogeneous_changing,0.0412790532847723,0.0712515666428497,0.0213930591773327,1.72609497972993,0.518254598276472,0.158817880293608,6.0326096682844e-10,4.03582978619026e-09,0.149476315599996,BAT-sex_homogeneous_changing,CKDGen_Chronic_Kidney_Disease,-0.799100604706726
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0104043121845885,0.00783916653298551,1.00048004932845,0.753815300855036,0.999491014556888,-3.57989828027188e-09,5.7217313975921e-09,-0.625666958392772,WAT-SC-sex_homogeneous_changing,CKDGen_Chronic_Kidney_Disease,-0.000221105843915209
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0324649006086302,0.0125720642291548,1.61546979012197,0.625592242111274,0.323143324238716,4.52578088275483e-10,4.89318975929968e-09,0.0924914239051004,LUNG-sex_homogeneous_changing,CKDGen_Chronic_Kidney_Disease,-0.490604811662198
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.0253236954081924,0.0166069627852662,5.23561803474509,3.43345283772256,0.217267643201733,2.72246398239876e-08,2.57064516794769e-08,1.05905864268785,SMLINT-sex_homogeneous_changing,CKDGen_Chronic_Kidney_Disease,-0.663004946598342
LIVER-sex_homogeneous_changing,0.00698538656660559,0.00721777070756399,0.0057893574527125,1.03326718410536,0.828781256056632,0.967973090652736,-3.06440643266035e-09,6.23187106893798e-09,-0.491731359452303,LIVER-sex_homogeneous_changing,CKDGen_Chronic_Kidney_Disease,-0.0141367157737018
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0417765304121678,0.0202204595199235,0.971353338411458,0.470149403627132,0.951297093052301,-1.81974989013264e-09,3.4103669732018e-09,-0.533593570554719,BLOOD-sex_homogeneous_changing,CNCR_Insomnia_all,-0.0216838303564483
HIPPOC-sex_homogeneous_changing,0.00189510127141383,-0.00388070431582978,0.00349466922002705,-2.04775563943061,1.8440540739123,0.0943956446081902,-1.88286850820273e-08,1.21239928840977e-08,-1.55301023862557,HIPPOC-sex_homogeneous_changing,CNCR_Insomnia_all,-1.02504804348017
CORTEX-sex_homogeneous_changing,0.00148528163734603,-0.000614395570116427,0.00392072140172477,-0.413655938825352,2.63971579742311,0.590706223029718,-7.58048466369837e-09,1.72052501527653e-08,-0.440591365797726,CORTEX-sex_homogeneous_changing,CNCR_Insomnia_all,-0.228628453870116
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.00870465844415522,0.0160871736876958,0.363371776292196,0.671551321160013,0.337865466900768,-5.71295581102719e-09,4.7581908364853e-09,-1.20065714204249,SKM-GN-sex_homogeneous_changing,CNCR_Insomnia_all,-0.471256195028476
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0368736658872892,0.019447914922772,0.975765796745255,0.514638556894719,0.962409838321826,1.49261098487027e-09,3.67247988177472e-09,0.406431357807458,SKM-VL-sex_homogeneous_changing,CNCR_Insomnia_all,-0.0166399460308041
HEART-sex_homogeneous_changing,0.0355732836517194,0.042594999544394,0.0196122443540855,1.19738734161909,0.551319483073292,0.720179988535837,1.04157508831081e-09,3.86654974877183e-09,0.269381013044422,HEART-sex_homogeneous_changing,CNCR_Insomnia_all,-0.142558950431
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0191508809581972,0.0116887350886329,1.92356141437742,1.17404519658663,0.430470106935018,6.90562183413953e-09,7.82091710895666e-09,0.882968293607291,KIDNEY-sex_homogeneous_changing,CNCR_Insomnia_all,-0.366057001803649
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0406003678610076,0.0195534458997268,1.15784380440201,0.557626380805571,0.776867328367306,4.52734369529368e-10,3.81801457383085e-09,0.118578481243227,ADRNL-sex_homogeneous_changing,CNCR_Insomnia_all,-0.109653142689031
COLON-sex_homogeneous_changing,0.0318228384782221,0.0241227611202939,0.0193813767201719,0.758032981149758,0.609039848328914,0.689118840779535,-3.41929122668234e-09,4.22856830739929e-09,-0.808616765324365,COLON-sex_homogeneous_changing,CNCR_Insomnia_all,-0.161705876141428
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0413472608108708,0.0170273506277517,1.43123687473112,0.589402335716686,0.462797592891507,2.6012154593933e-09,4.15502724014552e-09,0.626040530916517,SPLEEN-sex_homogeneous_changing,CNCR_Insomnia_all,-0.334608908572178
BAT-sex_homogeneous_changing,0.0412790532847723,0.0276957185695906,0.0202772769835652,0.670938802266752,0.49122437095827,0.500842198694481,-3.4027551909537e-09,3.47517772861987e-09,-0.979160047824394,BAT-sex_homogeneous_changing,CNCR_Insomnia_all,-0.300299086570641
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0010702147940773,0.00939171340660324,0.102911997542378,0.903108415589004,0.318511620115305,-6.54424699386945e-09,6.01213248595966e-09,-1.08850678343374,WAT-SC-sex_homogeneous_changing,CNCR_Insomnia_all,-0.496874718870549
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0148537526278138,0.0174263741606311,0.739130204938903,0.867145146915311,0.761288667728563,-2.20932127977794e-09,5.82215413415196e-09,-0.379468016282558,LUNG-sex_homogeneous_changing,CNCR_Insomnia_all,-0.118450634911249
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00177298686810248,0.00679573874582489,0.366561114891648,1.40500396026507,0.650285057625614,-4.96656026714391e-09,9.18678848003949e-09,-0.540619856213622,SMLINT-sex_homogeneous_changing,CNCR_Insomnia_all,-0.186896225179091
LIVER-sex_homogeneous_changing,0.00698538656660559,0.00564224492842296,0.00790298105937085,0.807721215515307,1.13135915729445,0.864767806429653,-1.19174101450609e-09,7.37130422934048e-09,-0.161673019784277,LIVER-sex_homogeneous_changing,CNCR_Insomnia_all,-0.0631004866659889
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0762458230549568,0.016559144317674,1.77280482686495,0.385019530236646,0.038317178853775,1.70133865634495e-09,2.86598268124338e-09,0.593631869264067,BLOOD-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-1.4166064738456
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00199239985567728,0.0033136531881203,1.05134215555186,1.74853620653643,0.976536893205582,-5.40581268296875e-10,1.21835011742311e-08,-0.0443699442850009,HIPPOC-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-0.0103113445799796
CORTEX-sex_homogeneous_changing,0.00148528163734603,-0.00132929714105189,0.00208992629034099,-0.894979852728232,1.40709090975862,0.175551501976621,-1.07023268578979e-08,9.75567440535928e-09,-1.09703608517506,CORTEX-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-0.755595450463124
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0279188787808066,0.0135085285272741,1.16546015443949,0.563907020308797,0.768843529137388,-2.16365937568955e-09,4.04765927172653e-09,-0.53454582770912,SKM-GN-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-0.114162036462029
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0413925056362462,0.0130167224984273,1.09534515404277,0.344453752944268,0.781051321788356,-3.475048648362e-09,2.56959742737224e-09,-1.35237084663324,SKM-VL-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-0.107320428302999
HEART-sex_homogeneous_changing,0.0355732836517194,0.0530066788456166,0.0157069386770385,1.49006988965593,0.441537498500769,0.266079435928203,5.44372308410183e-10,3.13487765056313e-09,0.173650256593713,HEART-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-0.574988688800776
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.00539623622360103,0.00543480387438324,0.542011190255021,0.545885019613044,0.402436512902001,-6.35783882378756e-09,3.90634652241076e-09,-1.62756652214865,KIDNEY-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-0.395302622801856
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0414052982272611,0.0126839098000381,1.18079885842349,0.361720524992395,0.615655750441443,-2.37126871701022e-09,2.75231337762922e-09,-0.861554769265691,ADRNL-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-0.21066205970997
COLON-sex_homogeneous_changing,0.0318228384782221,0.0535387037847999,0.0136702708442027,1.68239875338081,0.429574214555307,0.108400931530503,9.76063095053011e-10,3.18630548454976e-09,0.306330670359729,COLON-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-0.964966985723657
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0290730336814439,0.0114267570193228,1.0063640746485,0.39553759267041,0.987139518987912,-3.42073581961713e-09,2.99490792033041e-09,-1.14218397046402,SPLEEN-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-0.00562146126713007
BAT-sex_homogeneous_changing,0.0412790532847723,0.0765231339708836,0.0170398970429027,1.85380060542989,0.412797670657545,0.0337068581296944,2.6057452550533e-09,3.18201997821082e-09,0.818896572899095,BAT-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-1.47228172687767
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.00817450716952674,0.00678303909259682,0.786061701254821,0.652257945124942,0.74348924529324,-3.09898477281294e-09,4.71146928492053e-09,-0.65775336427036,WAT-SC-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-0.128725309245028
LUNG-sex_homogeneous_changing,0.0200962598045112,0.015818749579838,0.00948164051612867,0.787148938843188,0.471811203097616,0.6505718620131,-3.36726344824912e-09,3.43297029677406e-09,-0.98086005911945,LUNG-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-0.18670472438756
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00171543602271927,0.00361387235204614,0.354662604854063,0.747160118484065,0.388723922274117,-6.27823206538406e-09,5.42594275404263e-09,-1.15707672380186,SMLINT-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-0.410358731836047
LIVER-sex_homogeneous_changing,0.00698538656660559,0.00795863657523742,0.00443616186138342,1.13932657832919,0.635063187854339,0.825858613277807,-9.60833613516998e-10,4.58705909659823e-09,-0.209466151031181,LIVER-sex_homogeneous_changing,DIAGRAM_T2D_TRANS_ETHNIC,-0.0830942973879593
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.101738703367362,0.036139199621887,2.36554419877714,0.840278784616677,0.095877814521935,2.97670816498033e-10,4.19773876077407e-09,0.0709121823586614,BLOOD-sex_homogeneous_changing,EAGLE_Eczema,-1.01828187401137
HIPPOC-sex_homogeneous_changing,0.00189510127141383,-0.0100470384461069,0.00465391696947871,-5.3015839299244,2.45576162059491,0.00387396771131027,-3.74724882007436e-08,1.10637653388482e-08,-3.38695616303125,HIPPOC-sex_homogeneous_changing,EAGLE_Eczema,-2.41184400335315
CORTEX-sex_homogeneous_changing,0.00148528163734603,-0.00200039993586316,0.0043660570786381,-1.34681523393608,2.93954827748331,0.422705742205837,-7.74057210680049e-09,1.50140939235698e-08,-0.515553728796715,CORTEX-sex_homogeneous_changing,EAGLE_Eczema,-0.373961852498944
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.00885036078046947,0.0189931092388614,0.369454050179919,0.792858201813864,0.422858745414265,-1.03204323647397e-08,4.59382213595256e-09,-2.24658945412124,SKM-GN-sex_homogeneous_changing,EAGLE_Eczema,-0.373804683055732
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0609285011816667,0.0277692877691222,1.61231453584649,0.734842076399739,0.402981284693437,-8.13850430446203e-10,4.12725824738622e-09,-0.197189122091309,SKM-VL-sex_homogeneous_changing,EAGLE_Eczema,-0.39471512294848
HEART-sex_homogeneous_changing,0.0355732836517194,0.097684229561509,0.0270705834844928,2.74599979349355,0.760980733449508,0.0148555797933853,4.70501128759624e-09,3.75073493317094e-09,1.25442383197646,HEART-sex_homogeneous_changing,EAGLE_Eczema,-1.8281103935975
KIDNEY-sex_homogeneous_changing,0.00995594984129764,-0.00151648843005165,0.0121670546283069,-0.152319814204085,1.22208878331603,0.336482423250193,-1.2942877224664e-08,5.93677831408926e-09,-2.18011799328058,KIDNEY-sex_homogeneous_changing,EAGLE_Eczema,-0.473037616981823
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0959037444468761,0.0263824164517699,2.73498892194553,0.752375385819405,0.0117603105373911,3.75250158159525e-09,3.60698079635431e-09,1.04034420848262,ADRNL-sex_homogeneous_changing,EAGLE_Eczema,-1.92958121032665
COLON-sex_homogeneous_changing,0.0318228384782221,0.0727466628953633,0.0274041143895821,2.28598913152098,0.861146135921723,0.127367823804463,-4.00314098814532e-10,4.61928519659896e-09,-0.0866614815446492,COLON-sex_homogeneous_changing,EAGLE_Eczema,-0.894940271444155
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0822376414874295,0.0276549936151168,2.84665882768179,0.957278568306088,0.0509994537674053,2.22802064083184e-09,4.91207999351634e-09,0.453579877317288,SPLEEN-sex_homogeneous_changing,EAGLE_Eczema,-1.29243447541328
BAT-sex_homogeneous_changing,0.0412790532847723,0.134435797280244,0.0351684325861452,3.25675582607987,0.851968002839801,0.00490442553292892,5.71630070313393e-09,4.34862782421995e-09,1.31450676723739,BAT-sex_homogeneous_changing,EAGLE_Eczema,-2.30941185525447
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0383978977653286,0.0126876741096918,3.69234697775307,1.22004843702504,0.0188100969433778,8.03625653095329e-09,5.71305498183612e-09,1.4066478541697,WAT-SC-sex_homogeneous_changing,EAGLE_Eczema,-1.72560896617926
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0583777839052984,0.0335632133680364,2.9049079019268,1.67012238568404,0.253739722451997,4.03149920155454e-09,8.52566739789448e-09,0.472866112810144,LUNG-sex_homogeneous_changing,EAGLE_Eczema,-0.595611539513329
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.0128868795485743,0.0106646467875084,2.66433385367113,2.20489214369566,0.442045508681638,1.31641066224173e-09,1.07071509145582e-08,0.122946867261565,SMLINT-sex_homogeneous_changing,EAGLE_Eczema,-0.354533017637522
LIVER-sex_homogeneous_changing,0.00698538656660559,0.0549156712913132,0.0221815616144332,7.86150784465439,3.17542363660654,0.0286651764646751,3.02039620698659e-08,1.56254312656377e-08,1.93300021973078,LIVER-sex_homogeneous_changing,EAGLE_Eczema,-1.54264538033624
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0615364305678145,0.0137965846450064,1.43079419655592,0.320786777202061,0.178152402014598,-8.0293411575822e-09,1.84121936461055e-08,-0.436088241950493,BLOOD-sex_homogeneous_changing,EGG_BL,-0.7492083177157
HIPPOC-sex_homogeneous_changing,0.00189510127141383,-0.00259074476483772,0.00201633030953203,-1.36707457480882,1.06396968855799,0.0249568506922288,-1.43623466130005e-07,5.68055607867539e-08,-2.52833462324512,HIPPOC-sex_homogeneous_changing,EGG_BL,-1.60281021920115
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00148467688359453,0.00288256624170564,0.999592835637168,1.94075397502143,0.99983246529665,-1.10460275854968e-08,1.03292731379852e-07,-0.106939059873204,CORTEX-sex_homogeneous_changing,EGG_BL,-7.27654927351617e-05
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0384551351213227,0.00850960305827604,1.60529110317637,0.35522928310915,0.0881067599100623,3.74269779275614e-09,2.19880176344052e-08,0.170215335233307,SKM-GN-sex_homogeneous_changing,EGG_BL,-1.05499076946522
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0666557458562534,0.0120440508241743,1.76387119094379,0.318714523378645,0.0153109517777677,2.24103070016477e-08,1.90137424700513e-08,1.17863734806266,SKM-VL-sex_homogeneous_changing,EGG_BL,-1.81499781132757
HEART-sex_homogeneous_changing,0.0355732836517194,0.0409381845873744,0.0116579010408135,1.1508126432235,0.327715067154055,0.645227036149707,-1.61608841015619e-08,1.85749688579643e-08,-0.870035596029148,HEART-sex_homogeneous_changing,EGG_BL,-0.190287443197787
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.00715724261962486,0.00543984115995433,0.718890988174364,0.546390976920119,0.607053491063619,-3.70631283897321e-08,2.91984074873939e-08,-1.26935444700995,KIDNEY-sex_homogeneous_changing,EGG_BL,-0.216773038990268
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0616814546197469,0.0126067743479411,1.75903554180765,0.35952077139371,0.0336074571128071,1.62245703681989e-08,1.93664943800564e-08,0.837764958892455,ADRNL-sex_homogeneous_changing,EGG_BL,-1.47356434690735
COLON-sex_homogeneous_changing,0.0318228384782221,0.083712103518576,0.0149435554531727,2.63056683569771,0.469585875043776,0.00053858717591452,6.49119219331418e-08,2.57923793405424e-08,2.51670933790541,COLON-sex_homogeneous_changing,EGG_BL,-3.26874399161494
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0380400835654794,0.0112289219747991,1.31675881906191,0.388689525705792,0.413417764428294,-8.83338744002521e-09,2.14594580999773e-08,-0.411631430713275,SPLEEN-sex_homogeneous_changing,EGG_BL,-0.383610865813654
BAT-sex_homogeneous_changing,0.0412790532847723,0.0416427215497026,0.0118997148813888,1.00880999528796,0.288274898149822,0.975568980813573,-3.53936812233804e-08,1.58162399126176e-08,-2.23780629396907,BAT-sex_homogeneous_changing,EGG_BL,-0.0107420169639502
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.00818477989949744,0.00527174126292061,0.787049528340887,0.506931343965844,0.67384837677977,-2.84572721079422e-08,2.69458340675285e-08,-1.05609171483154,WAT-SC-sex_homogeneous_changing,EGG_BL,-0.171437813458306
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0260623832914191,0.00946309575129611,1.29687730676972,0.470888406268108,0.529052939713682,-2.53241406002992e-09,2.53039585499808e-08,-0.100079758470512,LUNG-sex_homogeneous_changing,EGG_BL,-0.27650086808737
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00389357221310782,0.00459441045470125,0.804987446339874,0.949884203230203,0.837315569021648,-4.46999094768631e-08,5.04538983638257e-08,-0.88595551436937,SMLINT-sex_homogeneous_changing,EGG_BL,-0.077110833457504
LIVER-sex_homogeneous_changing,0.00698538656660559,0.0112713384526995,0.00559667124922373,1.61355972861737,0.801197069891484,0.442648043418011,7.09322491321813e-09,4.2568431224756e-08,0.166631109231317,LIVER-sex_homogeneous_changing,EGG_BL,-0.353941451097899
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0490679405205019,0.0162926939493633,1.14088717668335,0.37882424661146,0.707335948782657,2.93429867947447e-09,1.81493825248101e-08,0.161674849018323,BLOOD-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-0.150374269301689
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00383290187798352,0.00168009411038656,2.02253142657859,0.88654581986172,0.242892027946217,4.89712643374222e-08,4.27613975244013e-08,1.14522132513273,HIPPOC-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-0.614586739109172
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00322432544455283,0.00258428642884798,2.17085121331885,1.73993023536311,0.499485827069862,5.59966457343144e-08,8.49493783479546e-08,0.659176639350448,CORTEX-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-0.301476830386303
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0182547025047826,0.00807648951247582,0.762033768171842,0.337149166642396,0.482244759070003,-1.33574928168209e-08,1.81927910855164e-08,-0.734218996636256,SKM-GN-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-0.31673248347536
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0227599806788008,0.00895559809940913,0.602283774790403,0.236986643571355,0.0988249054490215,-2.32406539993348e-08,1.3763327001207e-08,-1.68859273613834,SKM-VL-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-1.00513359249714
HEART-sex_homogeneous_changing,0.0355732836517194,0.0407738468365901,0.0132128130166732,1.14619294737553,0.371425172498367,0.691630747457947,2.86301266833115e-09,1.80791172089297e-08,0.158360202837616,HEART-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-0.16012570777161
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.00970650799452308,0.00618779590703621,0.974945449630545,0.621517384646617,0.967805832081618,-4.68632698512977e-09,3.07551050441314e-08,-0.152375580522493,KIDNEY-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-0.0142117651234136
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0438285448742507,0.0112304731017738,1.24990515633587,0.320271327242834,0.429994289978425,7.61437263703186e-09,1.61688497673905e-08,0.470928529027997,ADRNL-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-0.36653731150722
COLON-sex_homogeneous_changing,0.0318228384782221,0.0389502645048428,0.0106708663248545,1.22397203918495,0.335321009537131,0.50198744854557,4.1426296470401e-09,1.66201056392663e-08,0.249254110470442,COLON-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-0.299307141611047
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.023083322048691,0.0128304862972665,0.799029997621858,0.444127730573922,0.645627071698499,-1.47094402334433e-08,2.07314639916376e-08,-0.709522503542276,SPLEEN-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-0.190018267562972
BAT-sex_homogeneous_changing,0.0412790532847723,0.0205089087024876,0.0104185459666317,0.496835733150237,0.252393045323911,0.0507102759748422,-3.39930678070851e-08,1.47392363274629e-08,-2.30629776549193,BAT-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-1.29490402593359
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0181756804111846,0.00779392112999817,1.74777585598556,0.749464496860543,0.316790351038257,4.02049062347102e-08,3.62470050444494e-08,1.10919250253662,WAT-SC-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-0.499228054843461
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0176923780255585,0.00952022697679329,0.880381633083137,0.473731284796398,0.800331096930576,-9.6507221529491e-09,2.36499986791626e-08,-0.408064384437032,LUNG-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-0.0967303082303991
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.00814547716774741,0.00445316823590237,1.6840593947148,0.920682686781242,0.455201920348054,2.96008358825862e-08,4.40967178133727e-08,0.671270728308252,SMLINT-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-0.341795914462713
LIVER-sex_homogeneous_changing,0.00698538656660559,0.00924747542066197,0.0045270853424267,1.32383159220859,0.648079429715305,0.615786179175229,1.73056849694758e-08,3.10930629955229e-08,0.556577040093081,LIVER-sex_homogeneous_changing,EGG_BMI_HapMapImputed,-0.210570062713255
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0989058887365004,0.0130981938795542,2.29967793555134,0.304548372651833,1.65563579163792e-05,4.42315812831701e-09,5.68512485903468e-09,0.778023040476907,BLOOD-sex_homogeneous_changing,EGG_BW3_EUR,-4.78103519356457
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.000173629793536995,0.00147630619811568,0.0916203245473311,0.779011771235999,0.242796467277775,-2.81486070035458e-08,1.47875414127803e-08,-1.90353529486775,HIPPOC-sex_homogeneous_changing,EGG_BW3_EUR,-0.614757636595669
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00217562482635569,0.00110534460271929,1.46478941882241,0.744198658979164,0.531439453365937,4.83292903951347e-09,1.40313557135418e-08,0.344437781935011,CORTEX-sex_homogeneous_changing,EGG_BW3_EUR,-0.274546207277856
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0456717152266991,0.00978253506746804,1.9065437655834,0.408367217038065,0.0262141444657735,-2.24444200467428e-09,9.07195505653264e-09,-0.247404444873002,SKM-GN-sex_homogeneous_changing,EGG_BW3_EUR,-1.58146431150954
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.079616932604157,0.0116281895293763,2.10685533449194,0.307709834316959,0.000274063407780033,7.3548120442504e-09,6.69015717003775e-09,1.09934817035231,SKM-VL-sex_homogeneous_changing,EGG_BW3_EUR,-3.56214894643818
HEART-sex_homogeneous_changing,0.0355732836517194,0.058484101838907,0.010327161857834,1.64404563861734,0.29030667955599,0.025804470954151,-3.07940427239926e-09,5.2734009600631e-09,-0.583950337878804,HEART-sex_homogeneous_changing,EGG_BW3_EUR,-1.58830504045174
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.017202321960903,0.00598845183434305,1.72784337357216,0.601494777474946,0.222981705188188,-1.96866879672974e-09,1.058975721476e-08,-0.185903109656359,KIDNEY-sex_homogeneous_changing,EGG_BW3_EUR,-0.651730767722023
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0688835415753049,0.0107235979111208,1.96442510351815,0.305816229172987,0.00146919375678506,3.22472586324043e-09,6.0417472892657e-09,0.533740606623809,ADRNL-sex_homogeneous_changing,EGG_BW3_EUR,-2.83292092582059
