Quantity,Estimate,SE(Estimate),Estimate_over_h2,SE(Estimate_over_h2),trait,tissue,Estimate_Z,Estimate_over_h2_Z,Estimate_pval,Estimate_over_h2_pval
h2med,-0.000104557587548205,0.00135499904036912,-0.00152809210379837,0.0198338204015924,SSGAC_Depressive_Symptoms,t53-cortex,-0.0771643259021955,-0.0770447686253973,0.530753589597176,0.530706034714401
h2nonmed,0.0685281737349694,0.00464631698641569,1.0015280921038,0.0198338204014665,SSGAC_Depressive_Symptoms,t53-cortex,14.7489234882862,50.4959746448922,0,0
h2,0.0684236161474212,0.00457220883917376,1,0,SSGAC_Depressive_Symptoms,t53-cortex,14.9651117335633,Inf,0,0
h2med,0.00283232529001546,0.00167180253286191,0.0223838013662238,0.0130867524804664,SSGAC_Education_Years_Pooled,t53-cortex,1.69417454175457,1.71041680505796,0.0451160604868501,0.0435944128209513
h2nonmed,0.123702271924974,0.00441100243628682,0.977616198633776,0.0130867524804246,SSGAC_Education_Years_Pooled,t53-cortex,28.0440271144141,74.7027347003098,0,0
h2,0.12653459721499,0.00443279862948809,1,0,SSGAC_Education_Years_Pooled,t53-cortex,28.5450812886581,Inf,0,0
h2med,-0.00509895662246264,0.00267582731841321,-0.0390412615475069,0.020886185807308,tag.evrsmk.tbl,t53-cortex,-1.90556265995758,-1.86923844821137,0.971646514715132,0.969205176344014
h2nonmed,0.135703256287781,0.00995868294766498,1.03904126154751,0.0208861858071174,tag.evrsmk.tbl,t53-cortex,13.6266268341838,49.7477744928148,0,0
h2,0.130604299665318,0.00975463121226879,1,0,tag.evrsmk.tbl,t53-cortex,13.3889530852844,Inf,0,0
h2med,0.000599294477673071,0.00244482057243315,0.00409833753926231,0.0167723186400064,TAGC_Asthma_EUR,t53-cortex,0.245128204675011,0.244351280656373,0.403178582414717,0.403479385313761
h2nonmed,0.145629382865712,0.00814441872580412,0.995901662460738,0.0167723186400087,TAGC_Asthma_EUR,t53-cortex,17.8808811001221,59.3776974928866,0,0
h2,0.146228677343385,0.00761406658744977,1,0,TAGC_Asthma_EUR,t53-cortex,19.2050694151287,Inf,0,0
h2med,0.003457140037871,0.00123693325320189,0.0469096559433577,0.0166972837542398,UKB_1160_Sleep_duration,t53-cortex,2.79492852902284,2.80941838407977,0.00259555951094104,0.00248155507021841
h2nonmed,0.0702406939868641,0.00450607422391112,0.953090344056642,0.0166972837542233,UKB_1160_Sleep_duration,t53-cortex,15.5880019938725,57.0805622091423,0,0
h2,0.0736978340247351,0.00449114462014996,1,0,UKB_1160_Sleep_duration,t53-cortex,16.4095882582098,Inf,0,0
h2med,0.00162621751570149,0.00146832985253775,0.0136909336112793,0.0123522094342754,UKB_1180_Morning_or_evening_person_chronotype,t53-cortex,1.10752874287127,1.10837932955453,0.134032696170126,0.133849014036792
h2nonmed,0.117154397588715,0.00512606695997733,0.986309066388721,0.0123522094342921,UKB_1180_Morning_or_evening_person_chronotype,t53-cortex,22.85463660608,79.8487972241254,0,0
h2,0.118780615104417,0.00501005886697379,1,0,UKB_1180_Morning_or_evening_person_chronotype,t53-cortex,23.7084270381364,Inf,0,0
h2med,0.0040464954358403,0.00128779081445419,0.0631732539958994,0.0197801603432855,UKB_1200_Sleeplessness_or_insomnia,t53-cortex,3.14219933115095,3.19376854886538,0.000838419179387318,0.000702143281309464
h2nonmed,0.0600074384663608,0.00345416757172045,0.9368267460041,0.0197801603432512,UKB_1200_Sleeplessness_or_insomnia,t53-cortex,17.3724746180951,47.3619389199611,0,0
h2,0.0640539339022011,0.00346274840364337,1,0,UKB_1200_Sleeplessness_or_insomnia,t53-cortex,18.4980040232799,Inf,0,0
h2med,-0.000317183033243408,0.00111814827467217,-0.00924425196525068,0.0332894784490675,UKB_1807_Fathers_age_at_death,t53-cortex,-0.283668132776402,-0.277692904663384,0.611667640853724,0.609375946137629
h2nonmed,0.034628562086487,0.00445914336364111,1.00924425196525,0.033289478449068,UKB_1807_Fathers_age_at_death,t53-cortex,7.76574316242909,30.3172142966844,4.10782519111308e-15,0
h2,0.0343113790532436,0.00461671818078844,1,0,UKB_1807_Fathers_age_at_death,t53-cortex,7.43198473669535,Inf,5.35127497869326e-14,0
h2med,0.00564891998494845,0.00224409404344598,0.0447822632042985,0.0177023848533173,UKB_20002_1065_self_reported_hypertension,t53-cortex,2.51723852725624,2.52973051797067,0.00591393623117176,0.00570750810874821
h2nonmed,0.120492984884349,0.00564469381795124,0.955217736795701,0.017702384853377,UKB_20002_1065_self_reported_hypertension,t53-cortex,21.3462392771699,53.959833361858,0,0
h2,0.126141904869297,0.0054198137242453,1,0,UKB_20002_1065_self_reported_hypertension,t53-cortex,23.2742140758467,Inf,0,0
h2med,0.00163124878109288,0.000704201142783726,0.111172116119613,0.050545828230909,UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt,t53-cortex,2.31645290242573,2.19943207996799,0.0102667765668479,0.0139236068354686
h2nonmed,0.0130419340099747,0.00297573041595076,0.888827883880389,0.0505458282309777,UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt,t53-cortex,4.38276731657755,17.5845943174329,5.85906239969347e-06,0
h2,0.0146731827910676,0.00298408637527341,1,0,UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt,t53-cortex,4.91714412580407,Inf,4.39079497205341e-07,0
h2med,0.00347912568317184,0.00225700136543158,0.0528537675291581,0.0347157322607511,UKB_20002_1111_self_reported_asthma,t53-cortex,1.54148142595677,1.52247307163713,0.0615998300302267,0.063945293871871
h2nonmed,0.0623463744810783,0.00581558382313513,0.947146232470842,0.0347157322608089,UKB_20002_1111_self_reported_asthma,t53-cortex,10.7205701744091,27.2829109682958,0,0
h2,0.0658255001642502,0.00533300552830776,1,0,UKB_20002_1111_self_reported_asthma,t53-cortex,12.3430399265192,Inf,0,0
h2med,0.000368560319190167,0.000561271063054049,0.0887154276260081,0.141756512846407,UKB_20002_1154_self_reported_irritable_bowel_syndrome,t53-cortex,0.656652985430456,0.62582964157796,0.255702035540887,0.265713343669851
h2nonmed,0.0037858503515658,0.0022970026119039,0.91128457237399,0.141756512846612,UKB_20002_1154_self_reported_irritable_bowel_syndrome,t53-cortex,1.64816980701117,6.42851996056115,0.0496589153630228,6.44261310966954e-11
h2,0.00415441067075597,0.00224869391116009,1,0,UKB_20002_1154_self_reported_irritable_bowel_syndrome,t53-cortex,1.84747717336626,Inf,0.0323390067151423,0
h2med,-0.00094883218949368,0.00052362771632631,0.359563783176411,0.346681652984766,UKB_20002_1222_self_reported_type_1_diabetes,t53-cortex,-1.81203584132356,1.03715838458925,0.965009670671268,0.149831024539085
h2nonmed,-0.00169001030212667,0.00210486459600035,0.640436216823591,0.346681652983491,UKB_20002_1222_self_reported_type_1_diabetes,t53-cortex,-0.802906897354832,1.84733230418193,0.78898572543622,0.0323494969047013
h2,-0.00263884249162035,0.0020387716666053,1,0,UKB_20002_1222_self_reported_type_1_diabetes,t53-cortex,-1.29432958817512,Inf,0.902224199770265,0
h2med,-0.000106619379307306,0.000675459391098119,-0.0143551193312351,0.0916797478965561,UKB_20002_1223_self_reported_type_2_diabetes,t53-cortex,-0.157847208451674,-0.156578957300714,0.562711401018848,0.562211656198578
h2nonmed,0.00753389161906601,0.00241956217632737,1.01435511933123,0.0916797478963449,UKB_20002_1223_self_reported_type_2_diabetes,t53-cortex,3.11374168962322,11.0641133140777,0.000923655708321758,0
h2,0.0074272722397587,0.00232673833194705,1,0,UKB_20002_1223_self_reported_type_2_diabetes,t53-cortex,3.19213902903446,Inf,0.00070611669740861,0
h2med,0.000265693023537924,0.000766646709530979,0.0294373982535178,0.086882444982703,UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis,t53-cortex,0.34656513911143,0.338818713715738,0.364459019747309,0.36737315138102
h2nonmed,0.00876000351559739,0.00256164148934833,0.970562601746481,0.0868824449828219,UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis,t53-cortex,3.41968364895038,11.1709862900195,0.000313469990438464,0
h2,0.00902569653913531,0.0023907293466783,1,0,UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis,t53-cortex,3.7752899765403,Inf,7.9910817104123e-05,0
h2med,0.00211417959421447,0.00177855228192541,0.0412093497049595,0.0344805767948965,UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema,t53-cortex,1.188708150837,1.19514676190275,0.117277266035377,0.116014847306825
h2nonmed,0.0491892165853189,0.00529754437831531,0.95879065029504,0.0344805767949698,UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema,t53-cortex,9.28528636525774,27.806688269638,0,0
h2,0.0513033961795334,0.00534758018744962,1,0,UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema,t53-cortex,9.59375911743009,Inf,0,0
h2med,-0.000543556953196728,0.000573088209151804,0.148070496196373,0.171889092303161,UKB_20002_1243_self_reported_psychological_or_psychiatric_problem,t53-cortex,-0.948469964163485,0.861430438734418,0.828554871736947,0.194500508771874
h2nonmed,-0.00312737660318074,0.00208345147931938,0.851929503803628,0.171889092303288,UKB_20002_1243_self_reported_psychological_or_psychiatric_problem,t53-cortex,-1.50105564455112,4.95627437662216,0.933329415057641,3.59288614415476e-07
h2,-0.00367093355637747,0.00203975027989374,1,0,UKB_20002_1243_self_reported_psychological_or_psychiatric_problem,t53-cortex,-1.79969753776364,Inf,0.964045794944452,0
h2med,0.000398795539829033,0.000740913964044833,0.417787786298416,1.32617561288696,UKB_20002_1261_self_reported_multiple_sclerosis,t53-cortex,0.538248108662859,0.315032023088503,0.295202885404231,0.376368669981836
h2nonmed,0.000555745384792881,0.00221254500848302,0.582212213701588,1.32617561289275,UKB_20002_1261_self_reported_multiple_sclerosis,t53-cortex,0.251179245015186,0.439015925222471,0.400837765180353,0.330324998570405
h2,0.000954540924621914,0.00206921212896992,1,0,UKB_20002_1261_self_reported_multiple_sclerosis,t53-cortex,0.461306461168434,Inf,0.322289375017262,0
h2med,0.000875545569868827,0.000683344181928534,0.185507925952165,0.164135145981288,UKB_20002_1262_self_reported_parkinsons_disease,t53-cortex,1.28126585844027,1.13021452439756,0.100050150300214,0.129192920527045
h2nonmed,0.00384417497778365,0.00225872362446165,0.814492074047831,0.164135145981024,UKB_20002_1262_self_reported_parkinsons_disease,t53-cortex,1.7019235714152,4.96232582716926,0.044384848225307,3.48270096761638e-07
h2,0.00471972054765248,0.00219319921563003,1,0,UKB_20002_1262_self_reported_parkinsons_disease,t53-cortex,2.15197986303158,Inf,0.0156994701984461,0
h2med,-0.000969913807831714,0.000826419490993915,-0.0626381746442771,0.0544529194227027,UKB_20002_1265_self_reported_migraine,t53-cortex,-1.17363375186762,-1.15031802350274,0.87972912200227,0.874993544960523
h2nonmed,0.0164543019359958,0.00246939173240393,1.06263817464428,0.0544529194224903,UKB_20002_1265_self_reported_migraine,t53-cortex,6.66330162204671,19.5148062934782,1.33871802532326e-11,0
h2,0.0154843881281641,0.0023464415149608,1,0,UKB_20002_1265_self_reported_migraine,t53-cortex,6.59909400231644,Inf,2.06838990379765e-11,0
h2med,0.000257548359058873,0.000589741867009961,0.582937757256281,9.57750505040667,UKB_20002_1289_self_reported_schizophrenia,t53-cortex,0.436713710635237,0.0608653040837111,0.331159492352134,0.475733240762074
h2nonmed,0.000184262719144533,0.00202198495611877,0.417062242743711,9.57750505036171,UKB_20002_1289_self_reported_schizophrenia,t53-cortex,0.0911296192322955,0.0435460216988306,0.463694798905573,0.482633139643313
h2,0.000441811078203406,0.00197852614156385,1,0,UKB_20002_1289_self_reported_schizophrenia,t53-cortex,0.223303128991864,Inf,0.411649796082722,0
h2med,0.000951436125607293,0.000810027597051778,0.0630832609734014,0.0527079465035194,UKB_20002_1309_self_reported_osteoporosis,t53-cortex,1.17457248255515,1.19684535555164,0.120082898848918,0.115683418125898
h2nonmed,0.0141307918842678,0.00282040213627416,0.936916739026599,0.0527079465035429,UKB_20002_1309_self_reported_osteoporosis,t53-cortex,5.01020464512021,17.7756259004251,2.7186092865783e-07,0
h2,0.0150822280098751,0.00288349376540021,1,0,UKB_20002_1309_self_reported_osteoporosis,t53-cortex,5.23053949027067,Inf,8.45080326827841e-08,0
h2med,-0.000130805964224478,0.000780190442156943,-0.0260161831535031,0.160644951684305,UKB_20002_1313_self_reported_ankylosing_spondylitis,t53-cortex,-0.167659019075967,-0.161948339370348,0.566574231111717,0.564326732043275
h2nonmed,0.00515867509678266,0.00225581967185728,1.02601618315351,0.160644951684086,UKB_20002_1313_self_reported_ankylosing_spondylitis,t53-cortex,2.28682955519019,6.38685605988542,0.0111028868360572,8.4665496835612e-11
h2,0.00502786913255818,0.00220310931173609,1,0,UKB_20002_1313_self_reported_ankylosing_spondylitis,t53-cortex,2.28216961626663,Inf,0.0112396640909496,0
h2med,0.00160352468551188,0.000787256236647193,0.157520029554762,0.0831847062290856,UKB_20002_1452_self_reported_eczema_or_dermatitis,t53-cortex,2.03685231169594,1.89361766958654,0.0208324221233396,0.0291378882156995
h2nonmed,0.00857628984375353,0.00285619515186866,0.84247997044524,0.083184706228899,UKB_20002_1452_self_reported_eczema_or_dermatitis,t53-cortex,3.00269743058086,10.1278228731973,0.00133799168246151,0
h2,0.0101798145292654,0.00287236984480348,1,0,UKB_20002_1452_self_reported_eczema_or_dermatitis,t53-cortex,3.54404727778428,Inf,0.000197017290151869,0
h2med,0.00231092729721933,0.00112725505112551,0.225291932771321,0.120388466944763,UKB_20002_1453_self_reported_psoriasis,t53-cortex,2.05004829644541,1.87137471295062,0.0201798590412947,0.0306465806702341
h2nonmed,0.00794655182683345,0.0026391115811647,0.774708067228678,0.120388466944701,UKB_20002_1453_self_reported_psoriasis,t53-cortex,3.01107080259428,6.43506879761607,0.00130164071333605,6.17087492216228e-11
h2,0.0102574791240528,0.00247272174493945,1,0,UKB_20002_1453_self_reported_psoriasis,t53-cortex,4.14825450742495,Inf,1.67509919384301e-05,0
h2med,-0.000794149591439486,0.000542523464017563,2.38326390898188,148.515965126052,UKB_20002_1461_self_reported_inflammatory_bowel_disease,t53-cortex,-1.46380690257809,0.0160471899903765,0.928376642040721,0.493598372182041
h2nonmed,0.000460930266275139,0.00220008880389075,-1.38326390898192,148.515965125701,UKB_20002_1461_self_reported_inflammatory_bowel_disease,t53-cortex,0.209505300631505,-0.00931390714669057,0.417026898948229,0.503715657634956
h2,-0.000333219325164347,0.00213774000655232,1,0,UKB_20002_1461_self_reported_inflammatory_bowel_disease,t53-cortex,-0.155874579763211,Inf,0.56193405861267,0
h2med,-0.000108288940182386,0.000678112847125226,-0.0109341547544186,0.0687102646925047,UKB_20002_1462_self_reported_crohns_disease,t53-cortex,-0.159691621595821,-0.159134225480743,0.563437999400048,0.563218438123148
h2nonmed,0.0100120211092031,0.00238021505214429,1.01093415475442,0.0687102646928657,UKB_20002_1462_self_reported_crohns_disease,t53-cortex,4.20635148079729,14.7130004413938,1.29763250774628e-05,0
h2,0.00990373216902075,0.00229146285266478,1,0,UKB_20002_1462_self_reported_crohns_disease,t53-cortex,4.32201296979506,Inf,7.7306048897885e-06,0
h2med,0.00132557790017199,0.000687682864274546,0.118422617318371,0.0639205608236838,UKB_20002_1463_self_reported_ulcerative_colitis,t53-cortex,1.92760059765395,1.85265297726382,0.0269524122437015,0.0319660569516643
h2nonmed,0.00986804313429876,0.00243291432086176,0.88157738268163,0.0639205608234949,UKB_20002_1463_self_reported_ulcerative_colitis,t53-cortex,4.05605863292522,13.7917654558124,2.49538680541228e-05,0
h2,0.0111936210344708,0.00241433023747614,1,0,UKB_20002_1463_self_reported_ulcerative_colitis,t53-cortex,4.63632557829876,Inf,1.77328598316429e-06,0
h2med,-0.000293569668894092,0.000698057397891735,-0.0575764296383705,0.138716808424344,UKB_20002_1464_self_reported_rheumatoid_arthritis,t53-cortex,-0.420552335353408,-0.415064549800197,0.662958997229897,0.660952675023947
h2nonmed,0.00539235177014564,0.00208400547529739,1.05757642963837,0.138716808423766,UKB_20002_1464_self_reported_rheumatoid_arthritis,t53-cortex,2.58749405126978,7.62399626732746,0.00483384324791703,1.23234755733392e-14
h2,0.00509878210125155,0.00193972469925535,1,0,UKB_20002_1464_self_reported_rheumatoid_arthritis,t53-cortex,2.62861121643135,Inf,0.00428671579110562,0
h2med,0.00275925237342552,0.00134082837095127,0.135020310104307,0.0658918965037729,UKB_20002_1466_self_reported_gout,t53-cortex,2.05787141233291,2.04911859072953,0.0198012393159136,0.020225260014338
h2nonmed,0.017676579623212,0.00341465778365821,0.864979689895692,0.0658918965034764,UKB_20002_1466_self_reported_gout,t53-cortex,5.17667676913574,13.1272544242228,1.12936520468843e-07,0
h2,0.0204358319966375,0.00340927160073486,1,0,UKB_20002_1466_self_reported_gout,t53-cortex,5.99419300950755,Inf,1.02249186895165e-09,0
h2med,-0.000874091315728492,0.00191105062901101,-0.0197402222560611,0.0445737664403202,UKB_20002_1473_self_reported_high_cholesterol,t53-cortex,-0.457387838113343,-0.442866372589162,0.676303847816239,0.671068804121617
h2nonmed,0.0451538012597291,0.00396060418356441,1.01974022225606,0.0445737664402976,UKB_20002_1473_self_reported_high_cholesterol,t53-cortex,11.4007356370291,22.8775870583409,0,0
h2,0.0442797099440006,0.00417740794750722,1,0,UKB_20002_1473_self_reported_high_cholesterol,t53-cortex,10.5998050706117,Inf,0,0
h2med,0.000207725945344489,0.00054282289402747,-0.375578184321952,2.29719635001506,UKB_20002_1616_self_reported_insomnia,t53-cortex,0.382677200298734,-0.163494158572683,0.350979560753543,0.56493531397228
h2nonmed,-0.00076080904232869,0.00205181157001822,1.37557818432201,2.29719635019051,UKB_20002_1616_self_reported_insomnia,t53-cortex,-0.370798690019051,0.598807404603412,0.644606261432145,0.274650661999162
h2,-0.000553083096984202,0.00201971140205578,1,0,UKB_20002_1616_self_reported_insomnia,t53-cortex,-0.273842637329889,Inf,0.607897222146883,0
h2med,0.0109481789997015,0.00384791522617008,0.0461272331183723,0.0160058681403263,UKB_20016_Fluid_intelligence_score,t53-cortex,2.84522354475009,2.88189510959146,0.00221901324713147,0.00197645648141043
h2nonmed,0.22639922424918,0.0122088917939228,0.953872766881628,0.0160058681403017,UKB_20016_Fluid_intelligence_score,t53-cortex,18.5437980834489,59.5951908712682,0,0
h2,0.237347403248882,0.0122429022551667,1,0,UKB_20016_Fluid_intelligence_score,t53-cortex,19.3865309305004,Inf,0,0
h2med,0.0109481789997015,0.00384791522617008,0.0461272331183723,0.0160058681403263,UKB_20016_Fluid_intelligence_score.txt.sumstats.gz,t53-cortex,2.84522354475009,2.88189510959146,0.00221901324713147,0.00197645648141043
h2nonmed,0.22639922424918,0.0122088917939228,0.953872766881628,0.0160058681403017,UKB_20016_Fluid_intelligence_score.txt.sumstats.gz,t53-cortex,18.5437980834489,59.5951908712682,0,0
h2,0.237347403248882,0.0122429022551667,1,0,UKB_20016_Fluid_intelligence_score.txt.sumstats.gz,t53-cortex,19.3865309305004,Inf,0,0
h2med,0.00475397042279864,0.00353844034903555,0.0390474320827224,0.0290129916139312,UKB_20022_Birth_weight,t53-cortex,1.34352142578704,1.34586024779233,0.089551596513525,0.089173795516996
h2nonmed,0.116994635547687,0.00726177733138109,0.96095256791728,0.0290129916140092,UKB_20022_Birth_weight,t53-cortex,16.1110194114745,33.1214574733229,0,0
h2,0.121748605970485,0.00662530521755296,1,0,UKB_20022_Birth_weight,t53-cortex,18.3763014642596,Inf,0,0
h2med,0.00324416528093866,0.00188419432670023,0.0268638246028465,0.0150268300537705,UKB_20127_Neuroticism_score,t53-cortex,1.7217784996838,1.78772399146858,0.0425548253947208,0.0369102745265435
h2nonmed,0.117519178319619,0.00769927267736959,0.973136175397153,0.0150268300538107,UKB_20127_Neuroticism_score,t53-cortex,15.2636727187287,64.7599109001949,0,0
h2,0.120763343600558,0.00842917441037508,1,0,UKB_20127_Neuroticism_score,t53-cortex,14.3268293810501,Inf,0,0
h2med,0.0169571578297075,0.00625535623842636,0.0697625917064996,0.02533213171803,UKB_21001_Body_mass_index_BMI,t53-cortex,2.71082208324771,2.75391713903202,0.0033558314408032,0.00294433374546232
h2nonmed,0.226112335646803,0.00790482541104072,0.9302374082935,0.0253321317180169,UKB_21001_Body_mass_index_BMI,t53-cortex,28.6043427766274,36.72163948334,0,0
h2,0.243069493476511,0.00717525350570166,1,0,UKB_21001_Body_mass_index_BMI,t53-cortex,33.8760844175556,Inf,0,0
h2med,0.0124920825455299,0.00412975489203385,0.0570638347850169,0.0185760451239029,UKB_23099_Body_fat_percentage,t53-cortex,3.02489684548269,3.07190440184651,0.00124358970230321,0.00106348916333687
h2nonmed,0.206422096506627,0.00621293950092899,0.942936165214983,0.0185760451238962,UKB_23099_Body_fat_percentage,t53-cortex,33.2245463642068,50.7608675003697,0,0
h2,0.218914179052157,0.00597556181180902,1,0,UKB_23099_Body_fat_percentage,t53-cortex,36.6349116529151,Inf,0,0
h2med,-0.00437034378777276,0.00186146874599696,-0.0740227139704439,0.0316659733465528,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,t53-cortex,-2.34779326656495,-2.33761056893273,0.990557500076437,0.99029627041015
h2nonmed,0.0634109213801826,0.00842058277239198,1.07402271397044,0.0316659733466678,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,t53-cortex,7.53046708216965,33.9172493519282,2.53130849614536e-14,0
h2,0.0590405775924099,0.00793369169484305,1,0,UKB_2395_2_Hair_or_balding_pattern_Pattern_2,t53-cortex,7.44175345643777,Inf,4.96269692007445e-14,0
h2med,-0.000999576352021288,0.0018733857171653,-0.0223396076200441,0.0417440149048466,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,t53-cortex,-0.533566762499816,-0.535157139795156,0.703179345439149,0.703729399520881
h2nonmed,0.0457441559803771,0.0070734409953812,1.02233960762004,0.041744014904857,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,t53-cortex,6.46703012158397,24.4906871068862,4.99739138959399e-11,0
h2,0.0447445796283558,0.00671683964853648,1,0,UKB_2395_3_Hair_or_balding_pattern_Pattern_3,t53-cortex,6.66155245169581,Inf,1.35474964579885e-11,0
h2med,0.00238749330304448,0.00396318829540914,0.0141566437550697,0.0237792508976751,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,t53-cortex,0.60241732794026,0.59533598497225,0.273448189265278,0.275809453283064
h2nonmed,0.166260764317304,0.0159770706449717,0.985843356244929,0.0237792508977714,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,t53-cortex,10.4062107511322,41.4581334156882,0,0
h2,0.168648257620348,0.0150738505405197,1,0,UKB_2395_4_Hair_or_balding_pattern_Pattern_4,t53-cortex,11.1881338591628,Inf,0,0
h2med,0.00303483947714956,0.00123444093321865,0.114417324537824,0.049228413636816,UKB_3526_Mothers_age_at_death,t53-cortex,2.4584728158978,2.32421311362866,0.00697646697251086,0.0100570374070339
h2nonmed,0.0234894608367099,0.00411416533949362,0.885582675462176,0.0492284136368467,UKB_3526_Mothers_age_at_death,t53-cortex,5.70941099795495,17.9892588454106,5.66839108984141e-09,0
h2,0.0265243003138595,0.00395224054869382,1,0,UKB_3526_Mothers_age_at_death,t53-cortex,6.71120595699204,Inf,9.65116875306649e-12,0
h2med,0.0236450637192944,0.00827111252638565,0.0544252028444938,0.0188581266880947,UKB_50_Standing_height,t53-cortex,2.85875251290129,2.88603442667786,0.00212655229029346,0.00195064740066209
h2nonmed,0.410805567302773,0.0185467205298161,0.945574797155506,0.0188581266880907,UKB_50_Standing_height,t53-cortex,22.149768561097,50.1415020057456,0,0
h2,0.434450631022067,0.0179746361775738,1,0,UKB_50_Standing_height,t53-cortex,24.170204433073,Inf,0,0
h2med,0.000894782215691875,0.000838849788982218,0.0440350910338621,0.0406777789152362,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,t53-cortex,1.06667752372868,1.08253430271161,0.143058740002985,0.139507590840471
h2nonmed,0.0194249717506121,0.00268151567530431,0.955964908966139,0.0406777789151707,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,t53-cortex,7.24402692458908,23.5009121554966,2.17825757431456e-13,0
h2,0.020319753966304,0.00274310189162532,1,0,UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack,t53-cortex,7.40758264515806,Inf,6.42819131257966e-14,0
h2med,0.00195239488893914,0.000709197827675719,0.134394141066871,0.051272486313596,UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT,t53-cortex,2.75296230860971,2.62117464413332,0.00295293476129965,0.00438136797022948
h2nonmed,0.0125749860924065,0.00283044324163156,0.865605858933128,0.0512724863132569,UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT,t53-cortex,4.44276214673638,16.8824631137367,4.44056633130963e-06,0
h2,0.0145273809813457,0.0028725596855144,1,0,UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT,t53-cortex,5.05729473772246,Inf,2.12622872308721e-07,0
h2med,7.48385819580697e-05,0.000633297874617719,0.0109701112897917,0.0936304545350642,UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung,t53-cortex,0.118172798232182,0.117163922190332,0.452965371388407,0.453365077942776
h2nonmed,0.00674720542298392,0.00246649936846139,0.989029888710206,0.0936304545347319,UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung,t53-cortex,2.73553908395803,10.5631217281267,0.00311390950397739,0
h2,0.00682204400494199,0.00242231018440132,1,0,UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung,t53-cortex,2.81633791116973,Inf,0.00242872734104116,0
h2med,0.00299957263097755,0.00217254855820145,0.0465489413173492,0.0341726323793425,UKB_6152_8_diagnosed_by_doctor_Asthma,t53-cortex,1.38067000604155,1.36217019516144,0.0836902238107723,0.0865720897785172
h2nonmed,0.0614395434066536,0.00589240862486565,0.953451058682651,0.0341726323792992,UKB_6152_8_diagnosed_by_doctor_Asthma,t53-cortex,10.4268979492328,27.9010129538696,0,0
h2,0.0644391160376311,0.00540533330749922,1,0,UKB_6152_8_diagnosed_by_doctor_Asthma,t53-cortex,11.9213954758775,Inf,0,0
h2med,0.00363069383555895,0.00241894839114647,0.0438872096581158,0.0300459178616147,UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema,t53-cortex,1.500938940594,1.46067129186238,0.0666856775562601,0.0720528355582837
h2nonmed,0.0790971410813175,0.00734126968070113,0.956112790341884,0.0300459178615758,UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema,t53-cortex,10.7743135072738,31.8217201666723,0,0
h2,0.0827278349168765,0.0067331236426974,1,0,UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema,t53-cortex,12.2866947507494,Inf,0,0
h2med,-0.000643079872650472,0.00061106169339647,0.347023223638859,0.50723232110212,UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy,t53-cortex,-1.05239762138588,0.684150455721835,0.85369142022926,0.246940081894083
h2nonmed,-0.00121005222008726,0.00213015966006741,0.65297677636114,0.507232321102775,UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy,t53-cortex,-0.5680570535492,1.28733274516399,0.71500188599381,0.0989891674535487
h2,-0.00185313209273773,0.0020551981271468,1,0,UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy,t53-cortex,-0.901680508686722,Inf,0.816386695033048,0
h2med,-0.000390526160770381,0.000650654015311285,-0.163016820794601,0.326311353329926,UKB_G43_Diagnoses_main_ICD10_G43_Migraine.sumstats.gz,t53-cortex,-0.600205564832404,-0.499574468160714,0.725815377284952,0.691312630333594
