HUMAN|HGNC=23212|UniProtKB=Q7Z406	RAT|RGD=1306821|UniProtKB=F1LNF0	LDO	Euarchontoglires	PTHR45615
HUMAN|HGNC=26371|UniProtKB=Q8N7E2	RAT|RGD=1310703|UniProtKB=D3ZS02	O	Euarchontoglires	PTHR13480
HUMAN|HGNC=21225|UniProtKB=Q75N03	RAT|RGD=1310703|UniProtKB=D3ZS02	LDO	Euarchontoglires	PTHR13480
HUMAN|HGNC=2577|UniProtKB=P13498	RAT|RGD=620573|UniProtKB=Q62737	LDO	Euarchontoglires	PTHR15168
HUMAN|HGNC=25766|UniProtKB=Q49A88	RAT|RGD=1562189|UniProtKB=D3ZBB5	LDO	Euarchontoglires	PTHR22367
HUMAN|HGNC=6836|UniProtKB=P46821	RAT|RGD=3043|UniProtKB=P15205	LDO	Euarchontoglires	PTHR13843
HUMAN|HGNC=6835|UniProtKB=P78559	RAT|RGD=3042|UniProtKB=P34926	LDO	Euarchontoglires	PTHR13843
HUMAN|HGNC=15715|UniProtKB=Q66K74	RAT|RGD=1308266|UniProtKB=P0C5W1	LDO	Euarchontoglires	PTHR13843
HUMAN|HGNC=29525|UniProtKB=Q8NBF1	RAT|RGD=1308030|UniProtKB=F1LVY3	LDO	Euarchontoglires	PTHR45718
HUMAN|HGNC=28510|UniProtKB=Q8NEA6	RAT|Ensembl=ENSRNOG00000014768|UniProtKB=D4A314	LDO	Euarchontoglires	PTHR45718
HUMAN|HGNC=4317|UniProtKB=P08151	RAT|RGD=621673|UniProtKB=G3V6X8	LDO	Euarchontoglires	PTHR45718
HUMAN|HGNC=4319|UniProtKB=P10071	RAT|RGD=620272|UniProtKB=F1M9H1	LDO	Euarchontoglires	PTHR45718
HUMAN|HGNC=4318|UniProtKB=P10070	RAT|RGD=1309270|UniProtKB=F1M2B7	LDO	Euarchontoglires	PTHR45718
HUMAN|HGNC=26943|UniProtKB=Q7LFL8	RAT|Ensembl=ENSRNOG00000003734|UniProtKB=F8WFL6	O	Euarchontoglires	PTHR13419
HUMAN|HGNC=26943|UniProtKB=Q7LFL8	RAT|RGD=1359466|UniProtKB=Q5XIQ3	LDO	Euarchontoglires	PTHR13419
HUMAN|HGNC=25734|UniProtKB=Q8WV60	RAT|RGD=1310308|UniProtKB=D4A9I4	LDO	Euarchontoglires	PTHR14700
HUMAN|HGNC=6472|UniProtKB=O00515	RAT|RGD=1310652|UniProtKB=G3V779	LDO	Euarchontoglires	PTHR12392
HUMAN|HGNC=14435|UniProtKB=Q8N187	RAT|RGD=1306822|UniProtKB=D4A7U2	LDO	Euarchontoglires	PTHR14694
HUMAN|HGNC=26184|UniProtKB=Q9H6E5	RAT|RGD=1561043|UniProtKB=Q3MHT4	LDO	Euarchontoglires	PTHR12271
HUMAN|HGNC=25532|UniProtKB=Q9NVV4	RAT|RGD=1310900|UniProtKB=D3ZPN5	LDO	Euarchontoglires	PTHR12271
HUMAN|HGNC=26776|UniProtKB=Q6PIY7	RAT|RGD=1306438|UniProtKB=Q5U315	LDO	Euarchontoglires	PTHR12271
HUMAN|HGNC=25817|UniProtKB=Q5VYS8	RAT|RGD=1586015|UniProtKB=D3ZKR9	LDO	Euarchontoglires	PTHR12271
HUMAN|HGNC=28981|UniProtKB=Q5TAX3	RAT|RGD=1310138|UniProtKB=A0A0G2JZ04	LDO	Euarchontoglires	PTHR12271
HUMAN|HGNC=27992|UniProtKB=Q86VE3	RAT|RGD=1565932|UniProtKB=D3ZA19	LDO	Euarchontoglires	PTHR10545
HUMAN|HGNC=10540|UniProtKB=P21673	RAT|RGD=1586174|UniProtKB=Q7TP41	LDO	Euarchontoglires	PTHR10545
HUMAN|HGNC=23160|UniProtKB=Q96F10	RAT|RGD=1307869|UniProtKB=D3Z9J8	LDO	Euarchontoglires	PTHR10545
HUMAN|HGNC=25536|UniProtKB=Q5D0E6	RAT|RGD=1359206|UniProtKB=Q641Y9	LDO	Euarchontoglires	PTHR16043
HUMAN|HGNC=12829|UniProtKB=O43543	RAT|RGD=1564823|UniProtKB=D3ZPC8	LDO	Euarchontoglires	PTHR46644
HUMAN|HGNC=2701|UniProtKB=P43146	RAT|RGD=2492|UniProtKB=Q63155	LDO	Euarchontoglires	PTHR44170
HUMAN|HGNC=7754|UniProtKB=Q92859	RAT|RGD=619837|UniProtKB=P97603	LDO	Euarchontoglires	PTHR44170
HUMAN|HGNC=2171|UniProtKB=Q12860	RAT|RGD=621300|UniProtKB=Q63198	LDO	Euarchontoglires	PTHR44170
HUMAN|HGNC=2175|UniProtKB=O94779	RAT|RGD=621302|UniProtKB=P97527	LDO	Euarchontoglires	PTHR44170
HUMAN|HGNC=29866|UniProtKB=O94856	RAT|RGD=620911|UniProtKB=P97685	LDO	Euarchontoglires	PTHR44170
HUMAN|HGNC=17173|UniProtKB=Q9BWV1	RAT|RGD=1304550|UniProtKB=D4A0Z7	LDO	Euarchontoglires	PTHR44170
HUMAN|HGNC=17104|UniProtKB=Q4KMG0	RAT|RGD=708433|UniProtKB=O35158	LDO	Euarchontoglires	PTHR44170
HUMAN|HGNC=26373|UniProtKB=Q2VWP7	RAT|RGD=1307157|UniProtKB=Q2VWP9	LDO	Euarchontoglires	PTHR44170
HUMAN|HGNC=13770|UniProtKB=Q8TDY8	RAT|RGD=1310919|UniProtKB=F7EL93	LDO	Euarchontoglires	PTHR44170
HUMAN|HGNC=9700|UniProtKB=Q8IVU1	RAT|RGD=1307338|UniProtKB=D3ZQ86	LDO	Euarchontoglires	PTHR44170
HUMAN|HGNC=7411|UniProtKB=O94776	RAT|RGD=1306743|UniProtKB=B2GV01	LDO	Euarchontoglires	PTHR10865
HUMAN|HGNC=23784|UniProtKB=Q9BTC8	RAT|RGD=1306803|UniProtKB=A0A0G2JTK6	LDO	Euarchontoglires	PTHR10865
HUMAN|HGNC=7410|UniProtKB=Q13330	RAT|RGD=621018|UniProtKB=Q62599	LDO	Euarchontoglires	PTHR10865
HUMAN|HGNC=26678|UniProtKB=Q7Z3K6	RAT|RGD=1311241|UniProtKB=A0A0G2JUL8	LDO	Euarchontoglires	PTHR10865
HUMAN|HGNC=29210|UniProtKB=Q8N344	RAT|RGD=1307278|UniProtKB=A0A0G2JT20	LDO	Euarchontoglires	PTHR10865
HUMAN|HGNC=29657|UniProtKB=Q8N108	RAT|RGD=1562337|UniProtKB=A0A0G2KA91	LDO	Euarchontoglires	PTHR10865
HUMAN|HGNC=9448|UniProtKB=P04554	RAT|RGD=3409|UniProtKB=P11248	LDO	Euarchontoglires	PTHR21341
HUMAN|HGNC=28072|UniProtKB=Q5U5X0	RAT|RGD=1596391|UniProtKB=B4F7A1	LDO	Euarchontoglires	PTHR46749
HUMAN|HGNC=11744|UniProtKB=Q92754	RAT|RGD=1303185|UniProtKB=Q4V8P9	LDO	Euarchontoglires	PTHR10812
HUMAN|HGNC=30774|UniProtKB=Q6VUC0	RAT|RGD=1563297|UniProtKB=D3ZJ69	LDO	Euarchontoglires	PTHR10812
HUMAN|HGNC=11743|UniProtKB=Q92481	RAT|RGD=1306321|UniProtKB=A0A0G2KAT2	LDO	Euarchontoglires	PTHR10812
HUMAN|HGNC=11742|UniProtKB=P05549	RAT|RGD=1310267|UniProtKB=P58197	LDO	Euarchontoglires	PTHR10812
HUMAN|HGNC=21298|UniProtKB=Q86V21	RAT|RGD=708522|UniProtKB=Q9JMI1	LDO	Euarchontoglires	PTHR42921
HUMAN|HGNC=13568|UniProtKB=Q9NXJ5	RAT|RGD=1303133|UniProtKB=Q76IC5	LDO	Euarchontoglires	PTHR23402
HUMAN|HGNC=14478|UniProtKB=Q9BYC9	RAT|RGD=1588219|UniProtKB=B2GV62	LDO	Euarchontoglires	PTHR10986
HUMAN|HGNC=23282|UniProtKB=Q8N307	RAT|RGD=1304865|UniProtKB=B2RZ35	LDO	Euarchontoglires	PTHR37358
HUMAN|HGNC=9827|UniProtKB=Q99638	RAT|RGD=2319938|UniProtKB=D3ZXM2	LDO	Euarchontoglires	PTHR15237
HUMAN|HGNC=21700|UniProtKB=Q6WBX8	RAT|RGD=1308223|UniProtKB=Q499V3	LDO	Euarchontoglires	PTHR15237
HUMAN|HGNC=1354|UniProtKB=P07360	RAT|RGD=1309074|UniProtKB=D3ZPI8	LDO	Euarchontoglires	PTHR47304
HUMAN|HGNC=18442|UniProtKB=Q0VAF6	RAT|RGD=620862|UniProtKB=O35775	LDO	Euarchontoglires	PTHR17503
HUMAN|HGNC=23452|UniProtKB=Q5VXI9	RAT|RGD=1560354|UniProtKB=A0A0G2K430	LDO	Euarchontoglires	PTHR11005
HUMAN|HGNC=23455|UniProtKB=Q5VYY2	RAT|RGD=1304912|UniProtKB=D4AA61	LDO	Euarchontoglires	PTHR11005
HUMAN|HGNC=6622|UniProtKB=P07098	RAT|RGD=708441|UniProtKB=P04634	LDO	Euarchontoglires	PTHR11005
HUMAN|HGNC=23444|UniProtKB=Q5VXJ0	RAT|RGD=1309724|UniProtKB=D4A9L7	LDO	Euarchontoglires	PTHR11005
HUMAN|HGNC=6617|UniProtKB=P38571	RAT|RGD=2321667|UniProtKB=M0R7L1	O	Euarchontoglires	PTHR11005
HUMAN|HGNC=6617|UniProtKB=P38571	RAT|RGD=1565682|UniProtKB=D3ZUQ1	O	Euarchontoglires	PTHR11005
HUMAN|HGNC=6617|UniProtKB=P38571	RAT|RGD=3008|UniProtKB=Q64194	LDO	Euarchontoglires	PTHR11005
HUMAN|HGNC=3259|UniProtKB=Q9NR50	RAT|RGD=620821|UniProtKB=P70541	LDO	Euarchontoglires	PTHR45989
HUMAN|HGNC=33742|UniProtKB=Q5BKX8	RAT|RGD=1310395|UniProtKB=B1PRL5	LDO	Euarchontoglires	PTHR15240
HUMAN|HGNC=9688|UniProtKB=Q6NZI2	RAT|RGD=1307685|UniProtKB=P85125	LDO	Euarchontoglires	PTHR15240
HUMAN|HGNC=9400|UniProtKB=Q969G5	RAT|RGD=628755|UniProtKB=Q9Z1H9	LDO	Euarchontoglires	PTHR15240
HUMAN|HGNC=10690|UniProtKB=O95810	RAT|RGD=1359345|UniProtKB=Q66H98	LDO	Euarchontoglires	PTHR15240
HUMAN|HGNC=3647|UniProtKB=P22830	RAT|RGD=1307556|UniProtKB=D3ZBM3	LDO	Euarchontoglires	PTHR11108
HUMAN|HGNC=26913|UniProtKB=Q8NBT2	RAT|RGD=1307631|UniProtKB=D4A1C5	LDO	Euarchontoglires	PTHR22142
HUMAN|HGNC=27230|UniProtKB=Q56NI9	RAT|RGD=1593313|UniProtKB=A0A096MJS9	LDO	Euarchontoglires	PTHR45884
HUMAN|HGNC=24645|UniProtKB=Q5FWF5	RAT|RGD=1596873|UniProtKB=B2GUX2	LDO	Euarchontoglires	PTHR45884
HUMAN|HGNC=15908|UniProtKB=P61599	RAT|RGD=1307713|UniProtKB=B2RZ44	LDO	Euarchontoglires	PTHR45910
HUMAN|HGNC=11533|UniProtKB=Q53T94	RAT|RGD=1596058|UniProtKB=D3ZYB7	LDO	Euarchontoglires	PTHR31576
HUMAN|HGNC=20704|UniProtKB=Q9BQ90	RAT|RGD=1307105|UniProtKB=Q6AYI2	LDO	Euarchontoglires	PTHR46461
HUMAN|HGNC=17342|UniProtKB=Q6RI45	RAT|RGD=1559445|UniProtKB=D3Z8C5	LDO	Euarchontoglires	PTHR16266
HUMAN|HGNC=12760|UniProtKB=Q9NSI6	RAT|RGD=1309030|UniProtKB=D4AAI9	LDO	Euarchontoglires	PTHR16266
HUMAN|HGNC=15673|UniProtKB=Q8WWQ0	RAT|RGD=1564964|UniProtKB=F1M3B3	LDO	Euarchontoglires	PTHR16266
HUMAN|HGNC=11996|UniProtKB=Q5JU69	RAT|RGD=1359111|UniProtKB=Q6AYR4	LDO	Euarchontoglires	PTHR10760
HUMAN|HGNC=25981|UniProtKB=Q9NXH8	RAT|RGD=1308019|UniProtKB=D3ZG57	LDO	Euarchontoglires	PTHR10760
HUMAN|HGNC=11997|UniProtKB=Q9H497	RAT|RGD=1310101|UniProtKB=Q5M936	LDO	Euarchontoglires	PTHR10760
HUMAN|HGNC=3098|UniProtKB=O14656	RAT|RGD=628863|UniProtKB=Q68G38	LDO	Euarchontoglires	PTHR10760
HUMAN|HGNC=11995|UniProtKB=O14657	RAT|RGD=1308431|UniProtKB=Q2M2S1	LDO	Euarchontoglires	PTHR10760
HUMAN|HGNC=25091|UniProtKB=Q86VM9	RAT|RGD=1303257|UniProtKB=Q6TQE1	LDO	Euarchontoglires	PTHR46582
HUMAN|HGNC=11559|UniProtKB=P37837	RAT|RGD=620674|UniProtKB=Q9EQS0	LDO	Euarchontoglires	PTHR10683
HUMAN|HGNC=25896|UniProtKB=Q96D31	RAT|RGD=1311873|UniProtKB=Q5M848	LDO	Euarchontoglires	PTHR31501
HUMAN|HGNC=21667|UniProtKB=Q96SN7	RAT|RGD=1310213|UniProtKB=B2ZDP9	LDO	Euarchontoglires	PTHR31501
HUMAN|HGNC=28185|UniProtKB=Q9BRQ5	RAT|RGD=1306538|UniProtKB=Q6AXR8	LDO	Euarchontoglires	PTHR31501
HUMAN|HGNC=11700|UniProtKB=Q13569	RAT|RGD=620959|UniProtKB=A0A096MIY3	LDO	Euarchontoglires	PTHR12159
HUMAN|HGNC=17118|UniProtKB=Q9H0A6	RAT|RGD=1308287|UniProtKB=F7ENQ2	LDO	Euarchontoglires	PTHR14991
HUMAN|HGNC=24034|UniProtKB=Q8WTT2	RAT|RGD=1560656|UniProtKB=D4AB23	LDO	Euarchontoglires	PTHR14428
HUMAN|HGNC=12756|UniProtKB=P57081	RAT|RGD=1585179|UniProtKB=D4A0Q3	LDO	Euarchontoglires	PTHR16288
HUMAN|HGNC=22398|UniProtKB=Q96EE4	RAT|Ensembl=ENSRNOG00000049403|UniProtKB=M0RBZ8	O	Euarchontoglires	PTHR46941
HUMAN|HGNC=22398|UniProtKB=Q96EE4	RAT|RGD=1561171|UniProtKB=B5DEZ3	LDO	Euarchontoglires	PTHR46941
HUMAN|HGNC=25168|UniProtKB=Q96DY2	RAT|RGD=1560757|UniProtKB=Q5XIR6	LDO	Euarchontoglires	PTHR31598
HUMAN|HGNC=7462|UniProtKB=P03923	RAT|RGD=620561|UniProtKB=P03926	LDO	Euarchontoglires	PTHR11435
HUMAN|HGNC=29296|UniProtKB=Q8IYE0	RAT|RGD=1559535|UniProtKB=Q66H60	LDO	Euarchontoglires	PTHR32083
HUMAN|HGNC=28504|UniProtKB=Q8TBZ0	RAT|RGD=1564538|UniProtKB=B2GV42	LDO	Euarchontoglires	PTHR32083
HUMAN|HGNC=26676|UniProtKB=Q5T655	RAT|RGD=1307961|UniProtKB=A0A096MJJ4	LDO	Euarchontoglires	PTHR32083
HUMAN|HGNC=14947|UniProtKB=Q9BZL4	RAT|RGD=1584883|UniProtKB=A0A0G2K4R1	LDO	Euarchontoglires	PTHR24179
HUMAN|HGNC=7619|UniProtKB=O60237	RAT|RGD=1309287|UniProtKB=D3ZIC4	LDO	Euarchontoglires	PTHR24179
HUMAN|HGNC=7618|UniProtKB=O14974	RAT|RGD=620013|UniProtKB=Q10728	LDO	Euarchontoglires	PTHR24179
HUMAN|HGNC=14941|UniProtKB=Q96I34	RAT|RGD=1307962|UniProtKB=D3ZVR8	LDO	Euarchontoglires	PTHR24179
HUMAN|HGNC=15850|UniProtKB=Q96T49	RAT|RGD=1589460|UniProtKB=D4AA72	LDO	Euarchontoglires	PTHR24179
HUMAN|HGNC=4312|UniProtKB=P48507	RAT|RGD=619871|UniProtKB=P48508	LDO	Euarchontoglires	PTHR13295
HUMAN|HGNC=26838|UniProtKB=Q495A1	RAT|RGD=1563191|UniProtKB=D3ZTQ2	LDO	Euarchontoglires	PTHR47734
HUMAN|HGNC=11490|UniProtKB=Q9BX26	RAT|RGD=69429|UniProtKB=O70608	LDO	Euarchontoglires	PTHR15607
HUMAN|HGNC=21537|UniProtKB=Q5T4T6	RAT|Ensembl=ENSRNOG00000023831|UniProtKB=F1M2G0	LDO	Euarchontoglires	PTHR15607
HUMAN|HGNC=18925|UniProtKB=Q3SY46	RAT|RGD=1559597|UniProtKB=D3ZK59	O	Euarchontoglires	PTHR19051
HUMAN|HGNC=18925|UniProtKB=Q3SY46	RAT|RGD=1311682|UniProtKB=D3ZJ37	O	Euarchontoglires	PTHR19051
HUMAN|HGNC=18925|UniProtKB=Q3SY46	RAT|RGD=2323353|UniProtKB=D4AD54	LDO	Euarchontoglires	PTHR19051
HUMAN|HGNC=18925|UniProtKB=Q3SY46	RAT|RGD=2324754|UniProtKB=D4ACE6	O	Euarchontoglires	PTHR19051
HUMAN|HGNC=18925|UniProtKB=Q3SY46	RAT|RGD=2323555|UniProtKB=D4ACE7	O	Euarchontoglires	PTHR19051
HUMAN|HGNC=2410|UniProtKB=P07315	RAT|RGD=2421|UniProtKB=P02529	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=2408|UniProtKB=P11844	RAT|RGD=1595217|UniProtKB=P10065	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=2411|UniProtKB=P07320	RAT|RGD=2422|UniProtKB=P10067	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=2411|UniProtKB=P07320	RAT|RGD=1586353|UniProtKB=P10068	O	Euarchontoglires	PTHR11818
HUMAN|HGNC=2411|UniProtKB=P07320	RAT|RGD=2423|UniProtKB=P02528	O	Euarchontoglires	PTHR11818
HUMAN|HGNC=2409|UniProtKB=P07316	RAT|RGD=1584991|UniProtKB=P10066	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=356|UniProtKB=Q9Y4K1	RAT|Ensembl=ENSRNOG00000025998|UniProtKB=D3ZD79	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=2395|UniProtKB=P53672	RAT|RGD=628768|UniProtKB=Q8CGQ0	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=17295|UniProtKB=Q8N1P7	RAT|RGD=1308621|UniProtKB=A0A0G2JVZ7	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=2398|UniProtKB=P43320	RAT|RGD=2417|UniProtKB=P62697	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=2394|UniProtKB=P05813	RAT|RGD=2415|UniProtKB=P14881	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=2396|UniProtKB=P53673	RAT|RGD=61962|UniProtKB=P56374	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=20458|UniProtKB=Q8WXF5	RAT|RGD=1308547|UniProtKB=D3ZEG1	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=34427|UniProtKB=Q68DQ2	RAT|RGD=1305628|UniProtKB=F1M8T4	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=2397|UniProtKB=P53674	RAT|RGD=2416|UniProtKB=P02523	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=2400|UniProtKB=P26998	RAT|RGD=61980|UniProtKB=P02524	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=2417|UniProtKB=P22914	RAT|RGD=1587483|UniProtKB=P0C5E9	LDO	Euarchontoglires	PTHR11818
HUMAN|HGNC=15783|UniProtKB=Q6P4F7	RAT|RGD=1309107|UniProtKB=D3Z951	LDO	Euarchontoglires	PTHR15670
HUMAN|HGNC=33454|UniProtKB=Q6NV74	RAT|RGD=1310819|UniProtKB=D3ZBU7	LDO	Euarchontoglires	PTHR47743
HUMAN|HGNC=29218|UniProtKB=Q9ULL0	RAT|Ensembl=ENSRNOG00000027837|UniProtKB=F1M9V4	LDO	Euarchontoglires	PTHR47743
HUMAN|HGNC=4833|UniProtKB=P09105	RAT|Ensembl=ENSRNOG00000028114|UniProtKB=D4A021	LDO	Euarchontoglires	PTHR11442
HUMAN|HGNC=4823|UniProtKB=P69905	RAT|RGD=1359209|UniProtKB=Q63910	O	Euarchontoglires	PTHR11442
HUMAN|HGNC=4823|UniProtKB=P69905	RAT|RGD=1359364|UniProtKB=A0A0G2JSV6	LDO	Euarchontoglires	PTHR11442
HUMAN|HGNC=4823|UniProtKB=P69905	RAT|RGD=2782|UniProtKB=P01946	LDO	Euarchontoglires	PTHR11442
HUMAN|HGNC=4835|UniProtKB=P02008	RAT|RGD=1307486|UniProtKB=G3V8R3	LDO	Euarchontoglires	PTHR11442
HUMAN|HGNC=4829|UniProtKB=P02042	RAT|Ensembl=ENSRNOG00000047098|UniProtKB=P11517	O	Euarchontoglires	PTHR11442
HUMAN|HGNC=4829|UniProtKB=P02042	RAT|RGD=2783|UniProtKB=P02091	O	Euarchontoglires	PTHR11442
HUMAN|HGNC=4827|UniProtKB=P68871	RAT|Ensembl=ENSRNOG00000047098|UniProtKB=P11517	O	Euarchontoglires	PTHR11442
HUMAN|HGNC=4827|UniProtKB=P68871	RAT|RGD=2783|UniProtKB=P02091	LDO	Euarchontoglires	PTHR11442
HUMAN|HGNC=4831|UniProtKB=P69891	RAT|RGD=1564524|UniProtKB=O88753	O	Euarchontoglires	PTHR11442
HUMAN|HGNC=4831|UniProtKB=P69891	RAT|RGD=620306|UniProtKB=O88754	O	Euarchontoglires	PTHR11442
HUMAN|HGNC=4831|UniProtKB=P69891	RAT|RGD=1305115|UniProtKB=O88752	O	Euarchontoglires	PTHR11442
HUMAN|HGNC=4832|UniProtKB=P69892	RAT|RGD=1564524|UniProtKB=O88753	O	Euarchontoglires	PTHR11442
HUMAN|HGNC=4832|UniProtKB=P69892	RAT|RGD=620306|UniProtKB=O88754	O	Euarchontoglires	PTHR11442
HUMAN|HGNC=4832|UniProtKB=P69892	RAT|RGD=1305115|UniProtKB=O88752	O	Euarchontoglires	PTHR11442
HUMAN|HGNC=4830|UniProtKB=P02100	RAT|RGD=1564524|UniProtKB=O88753	O	Euarchontoglires	PTHR11442
HUMAN|HGNC=4830|UniProtKB=P02100	RAT|RGD=620306|UniProtKB=O88754	LDO	Euarchontoglires	PTHR11442
HUMAN|HGNC=4830|UniProtKB=P02100	RAT|RGD=1305115|UniProtKB=O88752	O	Euarchontoglires	PTHR11442
HUMAN|HGNC=26146|UniProtKB=Q9NQC8	RAT|RGD=1307682|UniProtKB=Q6AXQ9	LDO	Euarchontoglires	PTHR13376
HUMAN|HGNC=30288|UniProtKB=Q9NZJ0	RAT|RGD=1310439|UniProtKB=D3ZER4	LDO	Euarchontoglires	PTHR22852
HUMAN|HGNC=37214|UniProtKB=B2RXH4	RAT|RGD=2323370|UniProtKB=D3Z9A5	LDO	Euarchontoglires	PTHR47639
HUMAN|HGNC=14683|UniProtKB=Q9Y2G5	RAT|RGD=1307334|UniProtKB=D3ZUN5	LDO	Euarchontoglires	PTHR13398
HUMAN|HGNC=22923|UniProtKB=Q96IJ6	RAT|RGD=1560644|UniProtKB=Q5XIC1	LDO	Euarchontoglires	PTHR22572
HUMAN|HGNC=22932|UniProtKB=Q9Y5P6	RAT|RGD=1560458|UniProtKB=D4A746	LDO	Euarchontoglires	PTHR22572
HUMAN|HGNC=19041|UniProtKB=Q96D53	RAT|RGD=1311356|UniProtKB=Q6AY19	LDO	Euarchontoglires	PTHR43851
HUMAN|HGNC=16812|UniProtKB=Q8NI60	RAT|RGD=1308245|UniProtKB=Q5BJQ0	LDO	Euarchontoglires	PTHR43851
HUMAN|HGNC=3592|UniProtKB=Q9Y285	RAT|RGD=1310314|UniProtKB=Q505J8	LDO	Euarchontoglires	PTHR11538
HUMAN|HGNC=21062|UniProtKB=O95363	RAT|RGD=1309416|UniProtKB=Q6AYQ3	LDO	Euarchontoglires	PTHR11538
HUMAN|HGNC=25110|UniProtKB=Q9BRP7	RAT|RGD=1562252|UniProtKB=D3ZEA2	LDO	Euarchontoglires	PTHR11538
HUMAN|HGNC=23207|UniProtKB=Q5UIP0	RAT|RGD=1562474|UniProtKB=A0A0G2KB73	LDO	Euarchontoglires	PTHR22928
HUMAN|HGNC=28419|UniProtKB=Q9BQ49	RAT|RGD=1588793|UniProtKB=B0BN70	LDO	Euarchontoglires	PTHR28622
HUMAN|HGNC=4061|UniProtKB=O43826	RAT|RGD=62066|UniProtKB=A0A0G2JTY3	LDO	Euarchontoglires	PTHR43826
HUMAN|HGNC=11276|UniProtKB=O15020	RAT|RGD=3751|UniProtKB=Q9QWN8	LDO	Euarchontoglires	PTHR11915
HUMAN|HGNC=14896|UniProtKB=Q9H254	RAT|Ensembl=ENSRNOG00000055371|UniProtKB=A0A0G2K677	LDO	Euarchontoglires	PTHR11915
HUMAN|HGNC=11274|UniProtKB=P11277	RAT|RGD=1303243|UniProtKB=A0A140UHX6	LDO	Euarchontoglires	PTHR11915
HUMAN|HGNC=11275|UniProtKB=Q01082	RAT|RGD=727922|UniProtKB=A0A0G2K8W9	LDO	Euarchontoglires	PTHR11915
HUMAN|HGNC=15680|UniProtKB=Q9NRC6	RAT|Ensembl=ENSRNOG00000059260|UniProtKB=A0A0G2JY25	LDO	Euarchontoglires	PTHR11915
HUMAN|HGNC=11272|UniProtKB=P02549	RAT|RGD=1305194|UniProtKB=D4A678	LDO	Euarchontoglires	PTHR11915
HUMAN|HGNC=11273|UniProtKB=Q13813	RAT|RGD=621714|UniProtKB=P16086	LDO	Euarchontoglires	PTHR11915
HUMAN|HGNC=164|UniProtKB=P35609	RAT|RGD=1308097|UniProtKB=D3ZCV0	LDO	Euarchontoglires	PTHR11915
HUMAN|HGNC=165|UniProtKB=Q08043	RAT|RGD=621792|UniProtKB=Q8R4I6	LDO	Euarchontoglires	PTHR11915
HUMAN|HGNC=166|UniProtKB=O43707	RAT|RGD=61816|UniProtKB=Q9QXQ0	LDO	Euarchontoglires	PTHR11915
HUMAN|HGNC=163|UniProtKB=P12814	RAT|RGD=70907|UniProtKB=Q9Z1P2	LDO	Euarchontoglires	PTHR11915
HUMAN|HGNC=22467|UniProtKB=A6NGH8	RAT|RGD=1586393|UniProtKB=Q641X1	LDO	Euarchontoglires	PTHR24197
HUMAN|HGNC=25185|UniProtKB=Q6NXT1	RAT|RGD=1309552|UniProtKB=Q566C8	LDO	Euarchontoglires	PTHR24197
HUMAN|HGNC=8063|UniProtKB=O75694	RAT|RGD=621199|UniProtKB=P37199	LDO	Euarchontoglires	PTHR10350
HUMAN|HGNC=6765|UniProtKB=Q13477	RAT|RGD=3029|UniProtKB=O70540	LDO	Euarchontoglires	PTHR14162
HUMAN|HGNC=6079|UniProtKB=Q92835	RAT|RGD=2914|UniProtKB=P97573	LDO	Euarchontoglires	PTHR46051
HUMAN|HGNC=6080|UniProtKB=O15357	RAT|RGD=68396|UniProtKB=Q9WVR3	LDO	Euarchontoglires	PTHR46051
HUMAN|HGNC=9250|UniProtKB=Q8ND30	RAT|RGD=1565383|UniProtKB=A0A0G2K383	LDO	Euarchontoglires	PTHR12587
HUMAN|HGNC=9249|UniProtKB=Q86W92	RAT|RGD=1310010|UniProtKB=A0A0G2K781	LDO	Euarchontoglires	PTHR12587
HUMAN|HGNC=9245|UniProtKB=Q13136	RAT|RGD=1309009|UniProtKB=A0A1B0GWS0	LDO	Euarchontoglires	PTHR12587
HUMAN|HGNC=9247|UniProtKB=O75145	RAT|RGD=620054|UniProtKB=Q91Z79	LDO	Euarchontoglires	PTHR12587
HUMAN|HGNC=9248|UniProtKB=O75335	RAT|RGD=620055|UniProtKB=Q91Z80	LDO	Euarchontoglires	PTHR12587
HUMAN|HGNC=9246|UniProtKB=O75334	RAT|RGD=1305021|UniProtKB=F1M8A4	LDO	Euarchontoglires	PTHR12587
HUMAN|HGNC=685|UniProtKB=Q15052	RAT|RGD=1359674|UniProtKB=Q5XXR3	LDO	Euarchontoglires	PTHR46026
HUMAN|HGNC=15607|UniProtKB=Q14155	RAT|RGD=620624|UniProtKB=O55043	LDO	Euarchontoglires	PTHR46026
