Category,Prop._SNPs,Prop._h2,Prop._h2_std_error,Enrichment,Enrichment_std_error,Enrichment_p,Coefficient,Coefficient_std_error,Coefficient_z-score,cluster,gwas,logPVal_enrichment
BAT-sex_homogeneous_changing,0.0412790532847723,0.0862226483380682,0.0123215887817599,2.08877485012175,0.29849494601431,0.000578671914655139,-3.03685557783295e-09,9.6299218968039e-09,-0.315356200224309,BAT-sex_homogeneous_changing,Astle_et_al_2016_Sum_eosinophil_basophil_counts,-3.23756759523501
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0195808324119084,0.00377822834977964,1.88289546005516,0.363314942756227,0.0157748279644062,-5.02539440665612e-09,1.04256330177689e-08,-0.482022952284154,WAT-SC-sex_homogeneous_changing,Astle_et_al_2016_Sum_eosinophil_basophil_counts,-1.80203536834478
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0614147475313066,0.0125126855395983,3.05602874011016,0.6226375286405,0.00115383088191504,3.07853324751227e-08,1.89528207393368e-08,1.62431402156553,LUNG-sex_homogeneous_changing,Astle_et_al_2016_Sum_eosinophil_basophil_counts,-2.93785784146922
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.0140019578657557,0.00435273196015546,2.89487383030106,0.899917708835998,0.0332672534751123,1.52876561147026e-08,2.61821723135657e-08,0.583895634465046,SMLINT-sex_homogeneous_changing,Astle_et_al_2016_Sum_eosinophil_basophil_counts,-1.47798305274826
LIVER-sex_homogeneous_changing,0.00698538656660559,0.0211412243347393,0.00703444216994089,3.02649311289475,1.00702260395578,0.0466567627055797,3.73656132046826e-08,2.99319135448528e-08,1.24835363929174,LIVER-sex_homogeneous_changing,Astle_et_al_2016_Sum_eosinophil_basophil_counts,-1.33108539815859
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.104912913582885,0.0126419280787562,2.43934830982341,0.293939657556644,4.67173782340433e-07,3.72508363236438e-09,8.49230407612616e-09,0.438642281172721,BLOOD-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-6.33052153769439
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.005981537184986,0.0021972271777702,3.15631532478657,1.15942467609183,0.0619215605901268,3.24185469505189e-08,3.02554740090561e-08,1.07149360610961,HIPPOC-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-1.20815810679642
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00222607714182003,0.00128151279435402,1.49875759980289,0.862807943040275,0.562202097613351,8.03406882395615e-09,2.25480782719864e-08,0.356308361495163,CORTEX-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-0.250107538344011
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0388318007185292,0.0072948610468702,1.62101482720336,0.304520462624909,0.0411320662857754,-1.21783260253894e-08,8.5879782037188e-09,-1.41806671331745,SKM-GN-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-1.38581947298609
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0600348699616177,0.0095124283799948,1.58866690661177,0.251721710707028,0.0182998912425582,-1.16995642171866e-08,7.27832330583129e-09,-1.60745321766801,SKM-VL-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-1.7375514913022
HEART-sex_homogeneous_changing,0.0355732836517194,0.0569273999509335,0.00759078752308541,1.60028521708262,0.213384504995465,0.0044201000394839,-9.38271657997404e-09,6.1140892797578e-09,-1.53460575249332,HEART-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-2.35456790121558
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0228611511624384,0.00484210313117927,2.29623004603835,0.486352704499781,0.0073270743528134,6.05838248070817e-09,1.27773808266519e-08,0.474149010888928,KIDNEY-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-2.13506940135676
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0602416961909227,0.00866315019664618,1.71797642179287,0.247056253680503,0.00457833684033569,-7.1000917491399e-09,7.10903689139309e-09,-0.998741722347224,ADRNL-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-2.33929225829373
COLON-sex_homogeneous_changing,0.0318228384782221,0.0711832712744424,0.0109033856229763,2.23686115627795,0.342627689558178,0.000271210588301333,1.69091596034322e-09,9.54312613633479e-09,0.177186797720841,COLON-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-3.56669335923316
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0918369037928746,0.0130817608634522,3.1789376271073,0.452825608444287,5.99102045206514e-06,2.52273794613414e-08,1.31748074285265e-08,1.9148195977968,SPLEEN-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-5.22249919781844
BAT-sex_homogeneous_changing,0.0412790532847723,0.103886599858598,0.0117964022737328,2.51669046627389,0.285772112852319,4.49255863179327e-08,8.07325738736409e-09,7.32224297385115e-09,1.10256616943673,BAT-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-7.3475062462617
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0148408079231774,0.00418853247463332,1.42709407211447,0.402769842204683,0.287953769078719,-1.57355926206757e-08,9.76328325183753e-09,-1.611711164655,WAT-SC-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-0.540677232538219
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0497642803299443,0.0102677220338954,2.47629562983522,0.510927014965767,0.00364060831817654,1.25771444210046e-08,1.31760517835e-08,0.954545764365816,LUNG-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-2.43882604295697
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.0109261065071815,0.00459482943967254,2.25894836264849,0.949970827446639,0.18502258227518,-4.82390623268982e-09,2.47475262332514e-08,-0.194924785096633,SMLINT-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-0.732775262089018
LIVER-sex_homogeneous_changing,0.00698538656660559,0.00769255747895278,0.00274510091044929,1.10123575919591,0.392977666199971,0.79607017616982,-2.11513326625516e-08,1.05454339513241e-08,-2.00573373842959,LIVER-sex_homogeneous_changing,Astle_et_al_2016_Sum_neutrophil_eosinophil_counts,-0.0990486461066199
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.100597846916842,0.0118651573797429,2.33901794801079,0.275878827606847,1.43236618975549e-06,1.87187986692038e-09,9.37207737309267e-09,0.199729450836008,BLOOD-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-5.84394593883014
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00590358493983493,0.00264841210529177,3.1151817736002,1.39750426282809,0.130609657452309,3.63276537956344e-08,4.22496864540888e-08,0.859832506333754,HIPPOC-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-0.88402470956032
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00244332734675217,0.00125597648053575,1.64502629354391,0.845615032836461,0.444525553095973,1.25965256392173e-08,2.55631483257772e-08,0.492761121544458,CORTEX-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-0.352103269002869
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0387323541650771,0.0063830899590055,1.61686347870349,0.266459017492421,0.0208566997397951,-1.35521041879778e-08,8.66017436793145e-09,-1.56487659626822,SKM-GN-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-1.6807544110671
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0640215771789468,0.00944676765923948,1.69416475855299,0.249984170271029,0.00576554752185173,-9.46476825526201e-09,8.209596052691e-09,-1.15289086022199,SKM-VL-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-2.23915944388915
HEART-sex_homogeneous_changing,0.0355732836517194,0.0596291049548325,0.00712965469502076,1.67623280264571,0.200421607541877,0.000783500126065121,-7.68923938008923e-09,6.58796073917644e-09,-1.16716533150598,HEART-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-3.10596092931743
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0174988221910791,0.00323317574499365,1.75762458329122,0.324748095011721,0.0183763416370907,-8.9448961413928e-09,9.91472289597091e-09,-0.902183170951532,KIDNEY-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-1.73574094370963
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0612768558128935,0.00745873024500077,1.74749716798337,0.212708530928707,0.000530863390029544,-6.24764040542966e-09,7.02523257502928e-09,-0.889314387631305,ADRNL-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-3.275017223908
COLON-sex_homogeneous_changing,0.0318228384782221,0.0720876865997598,0.0094160191547082,2.26528147855487,0.295888726618527,2.01816418217809e-05,3.67815503046487e-09,9.64233796080775e-09,0.38145883761958,COLON-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-4.69504350583273
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0799249151036315,0.0110855465863934,2.76660372326276,0.383726581636683,9.50470138873575e-06,1.65816851379618e-08,1.26311214034345e-08,1.31276429133625,SPLEEN-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-5.02206152290811
BAT-sex_homogeneous_changing,0.0412790532847723,0.0907949658437207,0.0100395479795087,2.19954089589585,0.243211681969758,7.31142638475862e-07,-5.78783014516741e-10,7.71896309936695e-09,-0.0749819641661725,BAT-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-6.13599788835
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0126729670626036,0.00313944665268942,1.21863420541269,0.301889609444757,0.467741923100464,-2.39566679802413e-08,9.03869472799751e-09,-2.65045658705953,WAT-SC-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-0.329993703097188
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0470742974997368,0.00865512353798385,2.34244073064629,0.430683302374553,0.00169798880723282,1.15731346756542e-08,1.30796386705362e-08,0.884820671822107,LUNG-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-2.77006517685593
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.012536688408488,0.00454599866731008,2.59193260973376,0.939875173225938,0.0904725509278128,5.82434668406809e-09,2.8416163551645e-08,0.20496597556115,SMLINT-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-1.04348316431739
LIVER-sex_homogeneous_changing,0.00698538656660559,0.00912737482544293,0.0030289071173241,1.30663847138788,0.433606227578603,0.478728518592703,-1.68566899926531e-08,1.31870336443718e-08,-1.27827762082396,LIVER-sex_homogeneous_changing,Astle_et_al_2016_White_blood_cell_count,-0.319910700158485
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0656049242849464,0.0153210003753134,1.52539144806178,0.356231231161057,0.131618923486533,3.31241973924795e-10,5.52745620444416e-09,0.0599266573398577,BLOOD-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-0.880681665623625
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00396926075096647,0.00217064811515979,2.09448477020187,1.14539953505513,0.333637532524376,1.34949736802441e-08,1.72773668906758e-08,0.781078144930002,HIPPOC-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-0.476725099367179
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.000541807068939776,0.00160062057539752,0.364784062036816,1.07765459098895,0.555953922103592,-1.12449687411292e-08,1.64909385329762e-08,-0.681887736022003,CORTEX-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-0.25496120159313
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0136404774380865,0.00809334313762843,0.569415164069902,0.337852713110986,0.206237987847455,-1.43708072919155e-08,5.49546023183785e-09,-2.61503253333697,SKM-GN-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-0.685631337146462
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0427240054107366,0.0117012467318472,1.13057983730678,0.309643103430883,0.670744569022532,-4.27249440550457e-09,5.01318164871916e-09,-0.852252063636307,SKM-VL-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-0.173442835097462
HEART-sex_homogeneous_changing,0.0355732836517194,0.0191943558909099,0.0098325078253877,0.539572227259997,0.276401468069492,0.0987008371861191,-1.37308350611641e-08,4.41271859168653e-09,-3.11164983124749,HEART-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-1.00567916360422
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0189982125871724,0.0075315929650646,1.90822702906428,0.756491654249128,0.225399909253667,9.22626268848316e-09,1.14074651256854e-08,0.808791662900551,KIDNEY-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-0.64704626313747
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0254942164013541,0.00886955567906512,0.727045641789397,0.252942538007569,0.287191898102682,-9.68462119816185e-09,4.1219957386227e-09,-2.34949811020373,ADRNL-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-0.541827816027679
COLON-sex_homogeneous_changing,0.0318228384782221,0.0377722264464475,0.0102842762445706,1.18695340367884,0.323172813500236,0.558041775975498,-4.24041323933167e-09,5.16205949180913e-09,-0.821457646131378,COLON-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-0.253333287807032
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0360039917497141,0.0107166895216405,1.24627942986147,0.37095858147836,0.501823290475171,-3.87904492595848e-09,6.04907958657798e-09,-0.641262008614586,SPLEEN-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-0.299449186205708
BAT-sex_homogeneous_changing,0.0412790532847723,0.0524667697785546,0.0125816661528216,1.27102647961913,0.304795414420584,0.36770674695376,-2.70860210857859e-09,4.82428368896262e-09,-0.561451664788194,BAT-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-0.434498401303547
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.00802205500458772,0.00420834057919563,0.771401880711917,0.404674592185076,0.570003542928259,-7.3462291909537e-09,5.95622755068503e-09,-1.23336946556194,WAT-SC-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-0.24412244490749
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0321029774010539,0.0121395684416892,1.5974603091988,0.604071034101785,0.323528711919565,3.37066957356093e-09,9.36618120310268e-09,0.359876613581248,LUNG-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-0.490087171332502
SMLINT-sex_homogeneous_changing,0.00483681109663406,-0.00170824154875148,0.00301684894933244,-0.353175163268262,0.623726849996658,0.0274470551187601,-2.99590917995592e-08,9.39673370515449e-09,-3.18824527113346,SMLINT-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-1.56150424554106
LIVER-sex_homogeneous_changing,0.00698538656660559,0.00958157596757245,0.00616583161183427,1.3716600901342,0.882675790816032,0.672059014524105,1.98396407779882e-09,1.3425630723662e-08,0.147774366704589,LIVER-sex_homogeneous_changing,BCAC_ER_negative_BreastCancer_EUR,-0.172592589212771
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0980330026166199,0.0317539701312186,2.27938230931733,0.738317054826392,0.0716683641275304,2.33506961947939e-09,3.29436659963056e-09,0.708806852200737,BLOOD-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-1.14467250844374
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.004983819110369,0.00806836753677197,2.62984315695744,4.25748621378561,0.700842053668713,3.55012481563619e-09,1.84615275977115e-08,0.192298540673106,HIPPOC-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-0.154379846439999
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.00643930814019846,0.00748759014116823,4.33541220620255,5.04119215702917,0.506141148194385,1.33266817378403e-08,2.16208284380389e-08,0.61638164217583,CORTEX-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-0.295728354042076
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0288538461936783,0.024312681285739,1.20448991899259,1.01492117604649,0.839950104488023,-2.37401716335734e-09,4.59474671816479e-09,-0.516680746290528,SKM-GN-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-0.0757465115442159
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.082361854009168,0.030259029402124,2.17949255016641,0.800726622179421,0.137159350004094,2.77415324912228e-09,3.64402870453871e-09,0.761287430493347,SKM-VL-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-0.862774581666631
HEART-sex_homogeneous_changing,0.0355732836517194,0.0862711184707561,0.0277154393694535,2.42516601265698,0.779108266776881,0.064063704227115,3.763155705937e-09,3.45803633803932e-09,1.08823486455052,HEART-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-1.19338795360717
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0339087249641552,0.0166370436424267,3.4058754317444,1.67106543399964,0.145194902528558,8.00884138957179e-09,7.22057965524338e-09,1.10916876095342,KIDNEY-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-0.838048630485646
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0366396844590424,0.0285661306288533,1.04489278992198,0.81465068192452,0.955850795922727,-2.53085472303684e-09,3.64211492298676e-09,-0.694886014459254,ADRNL-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-0.0196098938792911
COLON-sex_homogeneous_changing,0.0318228384782221,0.101281159349677,0.0323376880814389,3.18265636231628,1.01617861975352,0.0234000879018385,7.07130393124957e-09,4.3902419514881e-09,1.61068661121347,COLON-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-1.63078251117055
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0920195701601313,0.0300771711156631,3.18526062977939,1.04112232694788,0.0322951140972565,6.29605695281738e-09,4.64073549872736e-09,1.35669377290388,SPLEEN-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-1.4908631767743
BAT-sex_homogeneous_changing,0.0412790532847723,0.071010176110347,0.0324282807169917,1.72024720674838,0.78558683246145,0.355380571069729,-8.28112079567523e-10,3.51191002654312e-09,-0.235801052221904,BAT-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-0.449306319096431
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0287337698488977,0.0176815486736966,2.76304314651383,1.7002600821097,0.296066974039976,4.62018038682588e-09,7.32666369739328e-09,0.630598124555611,WAT-SC-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-0.528610035002262
LUNG-sex_homogeneous_changing,0.0200962598045112,0.0409580658424143,0.0214338939813796,2.03809396578462,1.06656134971783,0.327706463952067,1.31084475205835e-09,4.69803183586774e-09,0.279019980675851,LUNG-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-0.48451499215126
SMLINT-sex_homogeneous_changing,0.00483681109663406,-0.000146075748909328,0.0121648794910898,-0.0302008381123219,2.51506193813426,0.682631979511417,-9.33501999243808e-09,1.11118195313402e-08,-0.840098236486761,SMLINT-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-0.16581337002747
LIVER-sex_homogeneous_changing,0.00698538656660559,0.0183893074389888,0.0139464532555544,2.63253969750235,1.99651846359183,0.407345275790807,3.78668067890622e-09,8.61477373539046e-09,0.439556603019079,LIVER-sex_homogeneous_changing,BCAC_ER_positive_BreastCancer_EUR,-0.390037316078222
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0673342608496871,0.0141521662348441,1.56560055180556,0.329054466283919,0.0766777414875199,1.4391938335375e-09,6.22039003851144e-09,0.231367136888077,BLOOD-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-1.1153306875774
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.00385749494063701,0.00207247078179412,2.03550860253455,1.09359368444092,0.338920733286491,1.44086265097251e-08,2.06950036119001e-08,0.696236965208348,HIPPOC-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-0.469901862627682
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.000511879052174872,0.00136545866340921,0.344634336885442,0.919326428790353,0.476861850498207,-1.7031911472389e-08,1.76682152013281e-08,-0.96398596453074,CORTEX-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-0.321607420239298
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0190234889848748,0.00889234408547058,0.794126389686256,0.371206623036251,0.579142749990914,-1.38441411509999e-08,7.44550150245816e-09,-1.85939673055324,SKM-GN-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-0.237214376009638
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.0482542482142834,0.0110044406743283,1.27692334955457,0.29120394091392,0.334477104733445,-2.55244255908799e-09,5.80197871756531e-09,-0.439926218853674,SKM-VL-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-0.475633604736912
HEART-sex_homogeneous_changing,0.0355732836517194,0.0239404641570872,0.00837908707933567,0.672989999784011,0.235544381040873,0.168592435233933,-1.51651188720907e-08,4.73032224377278e-09,-3.20593779674415,HEART-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-0.773161916128036
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0210735021311632,0.0085970157335108,2.11667419654422,0.863505328025063,0.192335342456015,1.52658357597472e-08,1.63445608282177e-08,0.934000975626815,KIDNEY-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-0.715940904927864
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0277637231155226,0.00792979875223423,0.791767574778887,0.22614249178385,0.364683542656551,-1.11494020517863e-08,4.6594190683646e-09,-2.392873851482,ADRNL-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-0.438083834971702
COLON-sex_homogeneous_changing,0.0318228384782221,0.0510279542415407,0.00993212715693071,1.60350102887464,0.312106890267747,0.042542137579053,3.14656819734759e-09,5.97174837757988e-09,0.526909038760065,COLON-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-1.37118069225501
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0405486267587983,0.00949735225925122,1.40359212917057,0.328751179622942,0.207664125604187,-2.23080876515434e-09,6.63159661651035e-09,-0.336390901642058,SPLEEN-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-0.682638522231432
BAT-sex_homogeneous_changing,0.0412790532847723,0.0472615116558519,0.0111933061141905,1.14492721840805,0.271161890195763,0.589385060671777,-6.77892347287438e-09,5.39778867915964e-09,-1.25587048248983,BAT-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-0.2296008765452
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0135488465065646,0.00360759101402042,1.30285888973136,0.346906433758339,0.378503189712915,6.99986854769358e-10,6.50147812350051e-09,0.107665801756551,WAT-SC-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-0.421930456272545
LUNG-sex_homogeneous_changing,0.0200962598045112,0.027404849033993,0.00949221222678416,1.36367907762823,0.472337256739354,0.441441854437674,-1.06216013079969e-09,9.12673363988403e-09,-0.1163789996191,LUNG-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-0.355126492448532
SMLINT-sex_homogeneous_changing,0.00483681109663406,0.000277713057470236,0.00299080942712142,0.0574165606061185,0.618343236353126,0.124486610784467,-3.08236518980239e-08,1.17473017323866e-08,-2.62389207327882,SMLINT-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-0.904877356802156
LIVER-sex_homogeneous_changing,0.00698538656660559,0.0103216842926741,0.00561115429656596,1.47761103759354,0.8032704050182,0.549602712118913,2.7633693606839e-09,1.51177376870656e-08,0.182789873583279,LIVER-sex_homogeneous_changing,BCAC_Overall_BreastCancer_EUR,-0.259951132834656
BLOOD-sex_homogeneous_changing,0.0430085827269496,0.0723277433276124,0.011260734317857,1.68170487706611,0.261825282394178,0.00788699267457388,-1.69160055025346e-09,3.43195285190025e-09,-0.492897374541969,BLOOD-sex_homogeneous_changing,CARDIoGRAM_C4D_CAD_ADDITIVE,-2.1030885625458
HIPPOC-sex_homogeneous_changing,0.00189510127141383,0.0132252768782025,0.00916061350763534,6.97866498096743,4.83383851080481,0.21868381169962,6.33872343442222e-08,5.77876030486445e-08,1.09690021735049,HIPPOC-sex_homogeneous_changing,CARDIoGRAM_C4D_CAD_ADDITIVE,-0.660183364880696
CORTEX-sex_homogeneous_changing,0.00148528163734603,0.0152962932197193,0.00864782854146598,10.2985809795989,5.82234932690499,0.118283720543333,1.07754704622873e-07,7.11064519182881e-08,1.51539982260259,CORTEX-sex_homogeneous_changing,CARDIoGRAM_C4D_CAD_ADDITIVE,-0.927075023459186
SKM-GN-sex_homogeneous_changing,0.0239552409187542,0.0547682524473147,0.0121340581279462,2.28627433274684,0.506530415164667,0.0142550131457765,6.34965518626561e-09,6.34985248530866e-09,0.99996892856275,SKM-GN-sex_homogeneous_changing,CARDIoGRAM_C4D_CAD_ADDITIVE,-1.84603237785396
SKM-VL-sex_homogeneous_changing,0.0377894634248139,0.092433960271111,0.0143690780830543,2.44602468238318,0.380240331055323,0.000256342122285168,9.93110947318748e-09,4.93444198729154e-09,2.01261044283521,SKM-VL-sex_homogeneous_changing,CARDIoGRAM_C4D_CAD_ADDITIVE,-3.59118002443248
HEART-sex_homogeneous_changing,0.0355732836517194,0.0672896598420169,0.0121172304916083,1.89157853688226,0.340627269898448,0.00852847560385318,3.05712744057819e-09,4.21752254848806e-09,0.724863330410442,HEART-sex_homogeneous_changing,CARDIoGRAM_C4D_CAD_ADDITIVE,-2.06912858852745
KIDNEY-sex_homogeneous_changing,0.00995594984129764,0.0206528674371762,0.00700244584880094,2.07442461707745,0.703342821169563,0.126574370392098,5.67613592339622e-09,8.51774028182922e-09,0.66638987989632,KIDNEY-sex_homogeneous_changing,CARDIoGRAM_C4D_CAD_ADDITIVE,-0.897654224209086
ADRNL-sex_homogeneous_changing,0.035065496491538,0.0528563234404574,0.00923325780815407,1.5073599044352,0.263314617843276,0.0546112619929859,-1.30029257845283e-09,3.34279430415122e-09,-0.388983724436193,ADRNL-sex_homogeneous_changing,CARDIoGRAM_C4D_CAD_ADDITIVE,-1.26271778738577
COLON-sex_homogeneous_changing,0.0318228384782221,0.0802649786624444,0.0179759828634749,2.5222444791458,0.564876790477905,0.00766110500114996,1.02693414642378e-08,7.50679751179002e-09,1.36800565728714,COLON-sex_homogeneous_changing,CARDIoGRAM_C4D_CAD_ADDITIVE,-2.1157085852902
SPLEEN-sex_homogeneous_changing,0.0288891807784359,0.0508598024489869,0.0103624678177892,1.76051383523311,0.358697184847977,0.0372300292902814,7.10044993618764e-10,4.76890550836858e-09,0.148890556202626,SPLEEN-sex_homogeneous_changing,CARDIoGRAM_C4D_CAD_ADDITIVE,-1.42910662210547
BAT-sex_homogeneous_changing,0.0412790532847723,0.0592368605842784,0.00937328288836282,1.43503437871068,0.227071169091482,0.0508995213415231,-4.7359202696714e-09,2.97210163544042e-09,-1.59345838419473,BAT-sex_homogeneous_changing,CARDIoGRAM_C4D_CAD_ADDITIVE,-1.29328630174404
WAT-SC-sex_homogeneous_changing,0.0103993199980071,0.0242819987544797,0.00798366364700652,2.33496024347102,0.767710162639142,0.0830002113783446,1.02270619305848e-08,9.23043523808075e-09,1.10797179838198,WAT-SC-sex_homogeneous_changing,CARDIoGRAM_C4D_CAD_ADDITIVE,-1.08092080159583
